category_group,liquidity_quintile,liquidity_quintile_label,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
Crypto,5,Q5 Highest,10,12.5,10-15,705,20,0.028368794326241134,0.11524822695035461,-0.08687943262411348,0.018438121198093904,0.04341152193797485
Crypto,5,Q5 Highest,15,17.5,15-20,385,19,0.04935064935064935,0.16862337662337662,-0.11927272727272727,0.03181821993641079,0.07578755063957696
Crypto,5,Q5 Highest,20,22.5,20-25,317,12,0.03785488958990536,0.21662460567823344,-0.1787697160883281,0.021784741956740367,0.064992035119549
Crypto,5,Q5 Highest,25,27.5,25-30,241,26,0.1078838174273859,0.2682572614107884,-0.16037344398340247,0.07469220817077807,0.15338014554689083
Crypto,5,Q5 Highest,30,32.5,30-35,160,22,0.1375,0.3184375,-0.18093749999999997,0.09258687095890995,0.19941223061236374
Crypto,5,Q5 Highest,35,37.5,35-40,112,19,0.16964285714285715,0.36892857142857144,-0.1992857142857143,0.11137815153115602,0.24981851702314575
Crypto,5,Q5 Highest,40,42.5,40-45,124,32,0.25806451612903225,0.41782258064516126,-0.159758064516129,0.18913496820248343,0.3415342349364009
Crypto,5,Q5 Highest,45,47.5,45-50,107,34,0.3177570093457944,0.4690654205607477,-0.1513084112149533,0.23716287314844187,0.41098367110930967
Crypto,5,Q5 Highest,50,52.5,50-55,128,69,0.5390625,0.51546875,0.02359374999999997,0.4528282722913874,0.6230203217790728
Crypto,5,Q5 Highest,55,57.5,55-60,89,53,0.5955056179775281,0.5703370786516854,0.02516853932584273,0.491640345784806,0.6914672266827087
Crypto,5,Q5 Highest,60,62.5,60-65,123,69,0.5609756097560976,0.6172357723577236,-0.05626016260162603,0.4727433780611214,0.645514354417813
Crypto,5,Q5 Highest,65,67.5,65-70,134,107,0.7985074626865671,0.6696268656716419,0.12888059701492527,0.7227103544567159,0.8576659615465805
Crypto,5,Q5 Highest,70,72.5,70-75,155,128,0.8258064516129032,0.7207096774193549,0.10509677419354835,0.7584194837210603,0.8774340961975504
Crypto,5,Q5 Highest,75,77.5,75-80,191,171,0.8952879581151832,0.7679581151832461,0.12732984293193716,0.8438008225172594,0.9311876809645433
Crypto,5,Q5 Highest,80,82.5,80-85,207,191,0.9227053140096618,0.819951690821256,0.10275362318840586,0.8781416570431886,0.9518653245012505
Crypto,5,Q5 Highest,85,87.5,85-90,353,334,0.9461756373937678,0.8711331444759207,0.07504249291784704,0.9174697343651192,0.9652748783706158
Crypto,5,Q5 Highest,90,92.5,90-95,930,869,0.9344086021505377,0.9238494623655914,0.01055913978494627,0.9166427365588129,0.9486003624849652
Crypto,5,Q5 Highest,95,97.5,95-100,10657,10615,0.996058928403866,0.9825842169466078,0.013474711457258204,0.9946774664379467,0.9970828838893668
Finance,1,Q1 Lowest,0,2.5,0-5,2267,20,0.00882223202470225,0.01937362152624614,-0.010551389501543891,0.005718264537733769,0.013588057840718343
Finance,1,Q1 Lowest,5,7.5,5-10,1111,10,0.009000900090009001,0.06611161116111611,-0.05711071107110711,0.004896324197831722,0.016489314802363465
Finance,1,Q1 Lowest,10,12.5,10-15,627,15,0.023923444976076555,0.11610845295055822,-0.09218500797448166,0.014550461027433254,0.03909470124468069
Finance,1,Q1 Lowest,15,17.5,15-20,324,15,0.046296296296296294,0.1678703703703704,-0.1215740740740741,0.028253742909008693,0.07497171719123483
Finance,1,Q1 Lowest,20,22.5,20-25,261,14,0.05363984674329502,0.21773946360153257,-0.16409961685823754,0.032217366582072055,0.08801147964148195
Finance,1,Q1 Lowest,25,27.5,25-30,169,16,0.09467455621301775,0.26550295857988165,-0.17082840236686392,0.05911669225857488,0.14825005278428513
Finance,1,Q1 Lowest,30,32.5,30-35,151,22,0.1456953642384106,0.31801324503311257,-0.17231788079470198,0.09822453699588263,0.21074669554111003
Finance,1,Q1 Lowest,35,37.5,35-40,126,27,0.21428571428571427,0.36777777777777776,-0.15349206349206349,0.1516552400686685,0.2938229425784954
Finance,1,Q1 Lowest,40,42.5,40-45,129,38,0.29457364341085274,0.41968992248062015,-0.1251162790697674,0.22276735085325064,0.37826124259940286
Finance,1,Q1 Lowest,45,47.5,45-50,127,49,0.3858267716535433,0.4683464566929134,-0.08251968503937013,0.30570036651903987,0.47265758691473037
Finance,1,Q1 Lowest,50,52.5,50-55,177,86,0.4858757062146893,0.5144632768361582,-0.02858757062146894,0.41332949041373757,0.559022003932696
Finance,1,Q1 Lowest,55,57.5,55-60,108,63,0.5833333333333334,0.5680555555555555,0.015277777777777835,0.4890553835837118,0.6718865199655938
Finance,1,Q1 Lowest,60,62.5,60-65,122,97,0.7950819672131147,0.6172950819672132,0.17778688524590158,0.7149764563988796,0.8571713866037523
Finance,1,Q1 Lowest,65,67.5,65-70,128,104,0.8125,0.66984375,0.14265625000000004,0.7361492727731167,0.8706394797905659
Finance,1,Q1 Lowest,70,72.5,70-75,153,143,0.934640522875817,0.7191503267973856,0.21549019607843145,0.8838750316167153,0.9641142773421324
Finance,1,Q1 Lowest,75,77.5,75-80,180,159,0.8833333333333333,0.7686111111111111,0.11472222222222217,0.8282312959914844,0.9224149124836376
Finance,1,Q1 Lowest,80,82.5,80-85,199,185,0.9296482412060302,0.8178894472361808,0.11175879396984933,0.885388291795443,0.9576340468175437
Finance,1,Q1 Lowest,85,87.5,85-90,317,298,0.9400630914826499,0.8717350157728707,0.06832807570977917,0.908291076228899,0.9612969073742247
Finance,1,Q1 Lowest,90,92.5,90-95,531,522,0.9830508474576272,0.9212806026365348,0.06177024482109239,0.9681045194245199,0.9910579690580514
Finance,1,Q1 Lowest,95,97.5,95-100,1473,1456,0.988458927359131,0.9757026476578412,0.012756279701289785,0.9815946885715479,0.9927819812080683
Finance,2,Q2 Low-Mid,0,2.5,0-5,2353,16,0.006799830004249894,0.020760730981725456,-0.013960900977475562,0.004189870918870369,0.011017599960801816
Finance,2,Q2 Low-Mid,5,7.5,5-10,1070,21,0.019626168224299065,0.06582242990654205,-0.04619626168224299,0.012871974549504107,0.029817375537138095
Finance,2,Q2 Low-Mid,10,12.5,10-15,555,7,0.012612612612612612,0.11695495495495495,-0.10434234234234234,0.006122615757125301,0.025803425539728763
Finance,2,Q2 Low-Mid,15,17.5,15-20,355,14,0.03943661971830986,0.16692957746478876,-0.1274929577464789,0.023634336229530855,0.06510008029296822
Finance,2,Q2 Low-Mid,20,22.5,20-25,255,31,0.12156862745098039,0.2163921568627451,-0.09482352941176471,0.08697983127100087,0.16739040906131045
Finance,2,Q2 Low-Mid,25,27.5,25-30,214,26,0.12149532710280374,0.26710280373831774,-0.145607476635514,0.08427493466277203,0.1720654521136747
Finance,2,Q2 Low-Mid,30,32.5,30-35,165,39,0.23636363636363636,0.3190909090909091,-0.08272727272727273,0.17799789607568772,0.3067262477372114
Finance,2,Q2 Low-Mid,35,37.5,35-40,146,37,0.2534246575342466,0.3680821917808219,-0.11465753424657532,0.18981318912677853,0.3296793950421039
Finance,2,Q2 Low-Mid,40,42.5,40-45,117,26,0.2222222222222222,0.418974358974359,-0.19675213675213676,0.15640294212046035,0.30570282278169253
Finance,2,Q2 Low-Mid,45,47.5,45-50,143,60,0.4195804195804196,0.4681818181818182,-0.048601398601398615,0.34183688468115886,0.5015317519994549
Finance,2,Q2 Low-Mid,50,52.5,50-55,125,59,0.472,0.51392,-0.04192000000000007,0.38662908900238147,0.559040632578226
Finance,2,Q2 Low-Mid,55,57.5,55-60,106,67,0.6320754716981132,0.5704716981132075,0.06160377358490565,0.5371525943196658,0.7177599342669534
Finance,2,Q2 Low-Mid,60,62.5,60-65,109,76,0.6972477064220184,0.6180733944954128,0.07917431192660562,0.6054937943428982,0.7755713447547397
Finance,2,Q2 Low-Mid,65,67.5,65-70,120,99,0.825,0.6666666666666667,0.15833333333333321,0.7472413105195714,0.8825955132940744
Finance,2,Q2 Low-Mid,70,72.5,70-75,139,116,0.8345323741007195,0.7191366906474821,0.11539568345323736,0.7639342515803135,0.8871365849266984
Finance,2,Q2 Low-Mid,75,77.5,75-80,179,152,0.8491620111731844,0.7697206703910615,0.07944134078212284,0.7894334567697371,0.8942184036383977
Finance,2,Q2 Low-Mid,80,82.5,80-85,222,208,0.9369369369369369,0.8191891891891891,0.11774774774774777,0.8969422664995648,0.9620668797339014
Finance,2,Q2 Low-Mid,85,87.5,85-90,329,312,0.9483282674772037,0.8714589665653496,0.07686930091185407,0.9188155893669543,0.9674918914287154
Finance,2,Q2 Low-Mid,90,92.5,90-95,611,594,0.972176759410802,0.9220621931260229,0.05011456628477906,0.9558957670681245,0.9825573239393803
Finance,2,Q2 Low-Mid,95,97.5,95-100,1619,1600,0.9882643607164917,0.9748795552810376,0.013384805435454061,0.9817428536402972,0.9924742233683277
Finance,3,Q3 Mid,0,2.5,0-5,3144,14,0.004452926208651399,0.020321246819338425,-0.015868320610687027,0.0026543874507725567,0.00746098811323295
Finance,3,Q3 Mid,5,7.5,5-10,1245,24,0.01927710843373494,0.06640160642570281,-0.04712449799196787,0.01298782853557848,0.02852392123316722
Finance,3,Q3 Mid,10,12.5,10-15,623,17,0.027287319422150885,0.11598715890850722,-0.08869983948635633,0.01710535494129111,0.04326332512078518
Finance,3,Q3 Mid,15,17.5,15-20,378,23,0.06084656084656084,0.16812169312169314,-0.1072751322751323,0.0408837698852248,0.08964574811386172
Finance,3,Q3 Mid,20,22.5,20-25,309,28,0.09061488673139159,0.2177346278317152,-0.12711974110032362,0.06343694972274169,0.12784707388537184
Finance,3,Q3 Mid,25,27.5,25-30,195,24,0.12307692307692308,0.26676923076923076,-0.14369230769230767,0.08411829251882981,0.17659978659539988
Finance,3,Q3 Mid,30,32.5,30-35,176,44,0.25,0.31710227272727276,-0.06710227272727276,0.19182876343546082,0.31885174652441484
Finance,3,Q3 Mid,35,37.5,35-40,152,31,0.20394736842105263,0.368421052631579,-0.16447368421052636,0.14756351111502336,0.27492701772964967
Finance,3,Q3 Mid,40,42.5,40-45,139,45,0.3237410071942446,0.41431654676258994,-0.09057553956834535,0.2516017173175037,0.40536096022181245
Finance,3,Q3 Mid,45,47.5,45-50,125,61,0.488,0.47136,0.016639999999999988,0.4020447124457442,0.5746708825173733
Finance,3,Q3 Mid,50,52.5,50-55,162,85,0.5246913580246914,0.5140123456790123,0.010679012345679029,0.4481110272266371,0.6001277741356266
Finance,3,Q3 Mid,55,57.5,55-60,121,79,0.6528925619834711,0.568099173553719,0.08479338842975215,0.5645471366373127,0.73182843048134
Finance,3,Q3 Mid,60,62.5,60-65,116,80,0.6896551724137931,0.617844827586207,0.07181034482758619,0.6005222969408555,0.7666290094502475
Finance,3,Q3 Mid,65,67.5,65-70,133,105,0.7894736842105263,0.6682706766917293,0.12120300751879698,0.7125578909981243,0.8501364943349907
Finance,3,Q3 Mid,70,72.5,70-75,171,139,0.8128654970760234,0.7198830409356725,0.09298245614035094,0.7477717279774606,0.8642107750424156
Finance,3,Q3 Mid,75,77.5,75-80,216,189,0.875,0.7688888888888888,0.10611111111111116,0.8242407321160006,0.9126534680717711
Finance,3,Q3 Mid,80,82.5,80-85,302,275,0.9105960264900662,0.8190397350993378,0.0915562913907284,0.8730475725943998,0.9378296919765414
Finance,3,Q3 Mid,85,87.5,85-90,415,391,0.9421686746987952,0.8710120481927711,0.07115662650602406,0.9153931050008538,0.9608331342265773
Finance,3,Q3 Mid,90,92.5,90-95,753,742,0.9853917662682603,0.9221779548472776,0.0632138114209827,0.9740321644510748,0.9918238350077289
Finance,3,Q3 Mid,95,97.5,95-100,2365,2337,0.9881606765327695,0.9754799154334038,0.012680761099365667,0.9829418851487114,0.9917961471452165
Finance,4,Q4 Mid-High,0,2.5,0-5,5445,26,0.004775022956841139,0.018444444444444444,-0.013669421487603306,0.0032607429367486123,0.0069876004909627
Finance,4,Q4 Mid-High,5,7.5,5-10,1399,21,0.01501072194424589,0.06443173695496783,-0.04942101501072194,0.009838617894475418,0.02283905576447509
Finance,4,Q4 Mid-High,10,12.5,10-15,678,17,0.025073746312684365,0.11623893805309735,-0.09116519174041299,0.015712646982646062,0.03978646014135459
Finance,4,Q4 Mid-High,15,17.5,15-20,382,19,0.049738219895287955,0.16798429319371727,-0.11824607329842932,0.032069902034547904,0.07637252615359977
Finance,4,Q4 Mid-High,20,22.5,20-25,285,32,0.11228070175438597,0.21740350877192982,-0.10512280701754385,0.08066436503020483,0.15421038985274832
Finance,4,Q4 Mid-High,25,27.5,25-30,206,33,0.16019417475728157,0.2671844660194175,-0.10699029126213591,0.11639909348879443,0.21643100311740757
Finance,4,Q4 Mid-High,30,32.5,30-35,183,32,0.17486338797814208,0.31781420765027324,-0.14295081967213116,0.12667294509291396,0.23642392412678873
Finance,4,Q4 Mid-High,35,37.5,35-40,144,34,0.2361111111111111,0.3684027777777778,-0.1322916666666667,0.17416651816142592,0.3117697812292733
Finance,4,Q4 Mid-High,40,42.5,40-45,135,47,0.34814814814814815,0.4167407407407408,-0.06859259259259265,0.2729969034656345,0.4317025526051686
Finance,4,Q4 Mid-High,45,47.5,45-50,118,53,0.4491525423728814,0.4702542372881356,-0.02110169491525421,0.36241878244216363,0.5390926881885568
Finance,4,Q4 Mid-High,50,52.5,50-55,145,86,0.593103448275862,0.5130344827586206,0.08006896551724141,0.5117413202394681,0.6696595784340209
Finance,4,Q4 Mid-High,55,57.5,55-60,96,60,0.625,0.5663541666666666,0.0586458333333334,0.5251053301827543,0.7152754329460417
Finance,4,Q4 Mid-High,60,62.5,60-65,123,84,0.6829268292682927,0.6179674796747967,0.06495934959349603,0.5962146468826621,0.758558550554141
Finance,4,Q4 Mid-High,65,67.5,65-70,144,108,0.75,0.6690277777777777,0.08097222222222233,0.6734017453693497,0.8136059709973562
Finance,4,Q4 Mid-High,70,72.5,70-75,138,109,0.7898550724637681,0.7178985507246377,0.07195652173913036,0.7144984530140154,0.8495109772236581
Finance,4,Q4 Mid-High,75,77.5,75-80,217,190,0.8755760368663594,0.7686175115207373,0.10695852534562211,0.8250226761462897,0.9130629019332027
Finance,4,Q4 Mid-High,80,82.5,80-85,303,278,0.9174917491749175,0.8176567656765676,0.09983498349834985,0.8810385801053209,0.9434910794975491
Finance,4,Q4 Mid-High,85,87.5,85-90,452,433,0.9579646017699115,0.8706637168141593,0.08730088495575217,0.9352833843093902,0.9729268360829566
Finance,4,Q4 Mid-High,90,92.5,90-95,825,807,0.9781818181818182,0.921369696969697,0.0568121212121212,0.9657757482194368,0.9861552359396594
Finance,4,Q4 Mid-High,95,97.5,95-100,3526,3465,0.9826999432785025,0.9768633011911514,0.005836642087351129,0.9778412219377017,0.9865079998517405
Finance,5,Q5 Highest,0,2.5,0-5,9371,63,0.006722868423860847,0.016329100416177567,-0.00960623199231672,0.005258503541159583,0.008591501135186096
Finance,5,Q5 Highest,5,7.5,5-10,1319,28,0.02122820318423048,0.06452615617892342,-0.04329795299469294,0.014727302866584932,0.030509859315191026
Finance,5,Q5 Highest,10,12.5,10-15,583,41,0.07032590051457976,0.11451114922813035,-0.04418524871355059,0.05226030438416154,0.09401698747790138
Finance,5,Q5 Highest,15,17.5,15-20,355,28,0.07887323943661972,0.16611267605633803,-0.08723943661971831,0.05513082047718676,0.11163245334613811
Finance,5,Q5 Highest,20,22.5,20-25,220,25,0.11363636363636363,0.21631818181818183,-0.1026818181818182,0.07816502643087367,0.16236935145062822
Finance,5,Q5 Highest,25,27.5,25-30,152,19,0.125,0.2674342105263158,-0.14243421052631577,0.0815029483374135,0.18698505486583905
Finance,5,Q5 Highest,30,32.5,30-35,136,43,0.3161764705882353,0.3164705882352941,-0.0002941176470588336,0.24399293204164996,0.3984596714754721
Finance,5,Q5 Highest,35,37.5,35-40,92,27,0.29347826086956524,0.36586956521739133,-0.07239130434782609,0.21021583127441634,0.39329663095492884
Finance,5,Q5 Highest,40,42.5,40-45,76,23,0.3026315789473684,0.4156578947368421,-0.1130263157894737,0.2109118930131978,0.41334413392013025
Finance,5,Q5 Highest,45,47.5,45-50,95,40,0.42105263157894735,0.4661052631578947,-0.045052631578947344,0.326736570637716,0.5215054651043198
Finance,5,Q5 Highest,50,52.5,50-55,143,65,0.45454545454545453,0.5125174825174825,-0.057972027972027995,0.37518809216689986,0.536281137261273
Finance,5,Q5 Highest,55,57.5,55-60,87,49,0.5632183908045977,0.5689655172413793,-0.005747126436781658,0.45851365231750213,0.6625762448221343
Finance,5,Q5 Highest,60,62.5,60-65,106,72,0.6792452830188679,0.6173584905660378,0.06188679245283013,0.5854599372180149,0.7604927801495398
Finance,5,Q5 Highest,65,67.5,65-70,118,85,0.7203389830508474,0.6704237288135593,0.049915254237288154,0.6333924622678074,0.79339116499907
Finance,5,Q5 Highest,70,72.5,70-75,145,111,0.7655172413793103,0.7200689655172414,0.0454482758620689,0.6902546554057949,0.827073833403785
Finance,5,Q5 Highest,75,77.5,75-80,191,148,0.774869109947644,0.7683769633507853,0.0064921465968587055,0.7105526220915226,0.8283466684090688
Finance,5,Q5 Highest,80,82.5,80-85,227,204,0.8986784140969163,0.8175330396475771,0.08114537444933922,0.8525552532527456,0.9315321902583027
Finance,5,Q5 Highest,85,87.5,85-90,338,303,0.8964497041420119,0.8703550295857988,0.02609467455621306,0.8593900934710456,0.9245987481444863
Finance,5,Q5 Highest,90,92.5,90-95,777,753,0.9691119691119691,0.9215830115830116,0.04752895752895747,0.9544510348759033,0.9791570105970836
Finance,5,Q5 Highest,95,97.5,95-100,4902,4825,0.9842921256629947,0.9803019175846593,0.003990208078335389,0.9804127619759133,0.9874130235121465
Weather,1,Q1 Lowest,0,2.5,0-5,1143,6,0.005249343832020997,0.014383202099737534,-0.009133858267716536,0.002407942813595092,0.011405298701187767
Weather,1,Q1 Lowest,5,7.5,5-10,183,4,0.02185792349726776,0.06497267759562841,-0.04311475409836066,0.00853203484731592,0.05484571400518802
Weather,1,Q1 Lowest,10,12.5,10-15,63,4,0.06349206349206349,0.11555555555555555,-0.05206349206349206,0.02496521390048502,0.15219392053076736
Weather,1,Q1 Lowest,15,17.5,15-20,48,3,0.0625,0.1704166666666667,-0.10791666666666669,0.021482843131227225,0.1683569766274222
Weather,1,Q1 Lowest,20,22.5,20-25,26,6,0.23076923076923078,0.21615384615384617,0.014615384615384613,0.11033699683676687,0.42051925751956787
Weather,1,Q1 Lowest,25,27.5,25-30,23,3,0.13043478260869565,0.2652173913043478,-0.13478260869565215,0.04537576514344702,0.32127897973018194
Weather,1,Q1 Lowest,30,32.5,30-35,16,4,0.25,0.32375,-0.07374999999999998,0.10181901984237346,0.49498768929398645
Weather,1,Q1 Lowest,35,37.5,35-40,15,5,0.3333333333333333,0.3653333333333333,-0.03199999999999997,0.15176100694691236,0.5828687484878701
Weather,1,Q1 Lowest,40,42.5,40-45,6,3,0.5,0.43,0.07,0.18761280689940868,0.8123871931005913
Weather,1,Q1 Lowest,45,47.5,45-50,11,5,0.45454545454545453,0.4618181818181818,-0.007272727272727264,0.21270957543988045,0.7199122443100118
Weather,1,Q1 Lowest,50,52.5,50-55,19,11,0.5789473684210527,0.5126315789473684,0.06631578947368422,0.36275551465160105,0.7685837960796962
Weather,1,Q1 Lowest,55,57.5,55-60,11,7,0.6363636363636364,0.5645454545454546,0.07181818181818178,0.35379677689163724,0.8483377638586862
Weather,1,Q1 Lowest,60,62.5,60-65,3,2,0.6666666666666666,0.6166666666666667,0.04999999999999993,0.2076549551264879,0.9385096847238394
Weather,1,Q1 Lowest,65,67.5,65-70,10,6,0.6,0.6709999999999999,-0.07099999999999995,0.3126695474501864,0.8318224187964902
Weather,1,Q1 Lowest,70,72.5,70-75,1,0,0.0,0.7,-0.7,0.0,0.7934567085261071
Weather,1,Q1 Lowest,75,77.5,75-80,4,2,0.5,0.7525,-0.25249999999999995,0.15003570882017148,0.8499642911798285
Weather,1,Q1 Lowest,80,82.5,80-85,7,4,0.5714285714285714,0.82,-0.24857142857142855,0.2504542304090258,0.8417830777373732
Weather,1,Q1 Lowest,85,87.5,85-90,2,1,0.5,0.87,-0.37,0.09452865480086614,0.9054713451991339
Weather,1,Q1 Lowest,90,92.5,90-95,4,3,0.75,0.9125,-0.16249999999999998,0.3006360524426366,0.9544139373553637
Weather,1,Q1 Lowest,95,97.5,95-100,58,53,0.9137931034482759,0.9793103448275862,-0.06551724137931025,0.8135613862273433,0.9626151680662066
Weather,2,Q2 Low-Mid,0,2.5,0-5,1733,6,0.003462204270051933,0.014373918061165608,-0.010911713791113675,0.001587674093558898,0.007533249771921987
Weather,2,Q2 Low-Mid,5,7.5,5-10,238,1,0.004201680672268907,0.06638655462184874,-0.06218487394957983,0.0007420661629347781,0.023412587130791362
Weather,2,Q2 Low-Mid,10,12.5,10-15,124,6,0.04838709677419355,0.1157258064516129,-0.06733870967741935,0.022362105662260094,0.1015537401969907
Weather,2,Q2 Low-Mid,15,17.5,15-20,75,7,0.09333333333333334,0.16386666666666666,-0.07053333333333332,0.04594793932894482,0.1803488380068779
Weather,2,Q2 Low-Mid,20,22.5,20-25,51,8,0.1568627450980392,0.21313725490196078,-0.05627450980392157,0.08169125888021325,0.2801070839835982
Weather,2,Q2 Low-Mid,25,27.5,25-30,45,13,0.28888888888888886,0.2677777777777778,0.02111111111111108,0.1772991803190016,0.43368817472260224
Weather,2,Q2 Low-Mid,30,32.5,30-35,39,16,0.41025641025641024,0.31512820512820516,0.09512820512820508,0.27079089435400483,0.5658165152665509
Weather,2,Q2 Low-Mid,35,37.5,35-40,29,11,0.3793103448275862,0.37310344827586206,0.006206896551724128,0.22687795730867344,0.5599777379071503
Weather,2,Q2 Low-Mid,40,42.5,40-45,25,13,0.52,0.4204,0.09960000000000002,0.334982179531473,0.6996899607103998
Weather,2,Q2 Low-Mid,45,47.5,45-50,29,16,0.5517241379310345,0.47344827586206895,0.07827586206896553,0.37547667068067625,0.715870888512542
Weather,2,Q2 Low-Mid,50,52.5,50-55,55,31,0.5636363636363636,0.5134545454545454,0.050181818181818216,0.43269584078681317,0.686267613639987
Weather,2,Q2 Low-Mid,55,57.5,55-60,31,15,0.4838709677419355,0.5670967741935484,-0.08322580645161293,0.3196998603127883,0.6515988171302683
Weather,2,Q2 Low-Mid,60,62.5,60-65,23,18,0.782608695652174,0.6217391304347826,0.16086956521739137,0.5809611981726508,0.9033616439828094
Weather,2,Q2 Low-Mid,65,67.5,65-70,18,14,0.7777777777777778,0.6683333333333333,0.10944444444444446,0.5478497354769452,0.90999218086618
Weather,2,Q2 Low-Mid,70,72.5,70-75,10,8,0.8,0.708,0.09200000000000008,0.49015684672072335,0.9433190520193067
Weather,2,Q2 Low-Mid,75,77.5,75-80,10,6,0.6,0.758,-0.15800000000000003,0.3126695474501864,0.8318224187964902
Weather,2,Q2 Low-Mid,80,82.5,80-85,7,5,0.7142857142857143,0.8114285714285714,-0.09714285714285709,0.35892909014821267,0.9177828342909844
Weather,2,Q2 Low-Mid,85,87.5,85-90,7,6,0.8571428571428571,0.8614285714285714,-0.004285714285714337,0.48686549668097007,0.9743210440510253
Weather,2,Q2 Low-Mid,90,92.5,90-95,11,10,0.9090909090909091,0.9245454545454546,-0.015454545454545499,0.6226353745137962,0.9837682477371741
Weather,2,Q2 Low-Mid,95,97.5,95-100,142,134,0.9436619718309859,0.9814084507042253,-0.03774647887323945,0.8927713969204907,0.9711796293984745
Weather,3,Q3 Mid,0,2.5,0-5,3944,9,0.002281947261663286,0.013876774847870183,-0.011594827586206898,0.0012010108769621149,0.004331531259480239
Weather,3,Q3 Mid,5,7.5,5-10,367,10,0.027247956403269755,0.06574931880108992,-0.03850136239782016,0.014866434942007803,0.04942408694118977
Weather,3,Q3 Mid,10,12.5,10-15,178,10,0.056179775280898875,0.11370786516853933,-0.05752808988764045,0.030798314004377478,0.10031359878125572
Weather,3,Q3 Mid,15,17.5,15-20,160,17,0.10625,0.16443750000000001,-0.05818750000000002,0.06740122032002023,0.16356332104188054
Weather,3,Q3 Mid,20,22.5,20-25,121,21,0.17355371900826447,0.21752066115702479,-0.04396694214876032,0.11640832689272315,0.25078978655663986
Weather,3,Q3 Mid,25,27.5,25-30,68,14,0.20588235294117646,0.2651470588235294,-0.05926470588235294,0.1267944614096761,0.31642506599505876
Weather,3,Q3 Mid,30,32.5,30-35,87,34,0.39080459770114945,0.3195402298850575,0.07126436781609197,0.2949766847095907,0.49586803841285554
Weather,3,Q3 Mid,35,37.5,35-40,60,18,0.3,0.3686666666666667,-0.06866666666666671,0.19898010252726892,0.42508946966390415
Weather,3,Q3 Mid,40,42.5,40-45,64,24,0.375,0.41515625,-0.040156250000000004,0.2666580388810532,0.4974984668617358
Weather,3,Q3 Mid,45,47.5,45-50,51,26,0.5098039215686274,0.4688235294117647,0.04098039215686272,0.37680695448409596,0.641427378576938
Weather,3,Q3 Mid,50,52.5,50-55,89,63,0.7078651685393258,0.5134831460674157,0.19438202247191005,0.6063629876750216,0.7921652582836864
Weather,3,Q3 Mid,55,57.5,55-60,43,27,0.627906976744186,0.5718604651162791,0.05604651162790697,0.47859538265273166,0.7562386110622568
Weather,3,Q3 Mid,60,62.5,60-65,32,18,0.5625,0.6159375,-0.05343750000000003,0.3932530203122613,0.7183491403055682
Weather,3,Q3 Mid,65,67.5,65-70,40,32,0.8,0.6675,0.13250000000000006,0.6524239261814333,0.8950013502683314
Weather,3,Q3 Mid,70,72.5,70-75,18,15,0.8333333333333334,0.7155555555555556,0.11777777777777776,0.6077750036164076,0.9416352959953425
Weather,3,Q3 Mid,75,77.5,75-80,42,36,0.8571428571428571,0.7642857142857143,0.09285714285714275,0.7215861764782122,0.9328412431581007
Weather,3,Q3 Mid,80,82.5,80-85,24,21,0.875,0.8120833333333333,0.06291666666666673,0.6899571185214243,0.9565574496068442
Weather,3,Q3 Mid,85,87.5,85-90,22,21,0.9545454545454546,0.8663636363636364,0.08818181818181814,0.7820151050048196,0.9919307806988522
Weather,3,Q3 Mid,90,92.5,90-95,45,43,0.9555555555555556,0.9153333333333333,0.04022222222222227,0.8517222081611939,0.9877261309595557
Weather,3,Q3 Mid,95,97.5,95-100,726,715,0.9848484848484849,0.9831955922865013,0.0016528925619835322,0.973073838139745,0.9915190269422125
Weather,4,Q4 Mid-High,0,2.5,0-5,6857,9,0.0013125273443196734,0.012416508677264109,-0.011103981332944435,0.0006906862990278825,0.002492829845696986
Weather,4,Q4 Mid-High,5,7.5,5-10,264,4,0.015151515151515152,0.06390151515151515,-0.04875,0.0059073955581480445,0.03830380987073231
Weather,4,Q4 Mid-High,10,12.5,10-15,93,7,0.07526881720430108,0.11408602150537633,-0.038817204301075256,0.036936214085016475,0.14729866018389276
Weather,4,Q4 Mid-High,15,17.5,15-20,60,8,0.13333333333333333,0.16466666666666666,-0.031333333333333324,0.06914026978309641,0.24165394590072103
Weather,4,Q4 Mid-High,20,22.5,20-25,38,1,0.02631578947368421,0.22105263157894736,-0.19473684210526315,0.004660467553530057,0.13495178436800254
Weather,4,Q4 Mid-High,25,27.5,25-30,34,6,0.17647058823529413,0.26235294117647057,-0.08588235294117644,0.08348855603569685,0.33514067740052156
Weather,4,Q4 Mid-High,30,32.5,30-35,31,10,0.3225806451612903,0.3164516129032258,0.006129032258064493,0.18569230747313034,0.49859314440049185
Weather,4,Q4 Mid-High,35,37.5,35-40,21,8,0.38095238095238093,0.3723809523809524,0.008571428571428508,0.20750767797982506,0.5912170418449848
Weather,4,Q4 Mid-High,40,42.5,40-45,25,7,0.28,0.41359999999999997,-0.13359999999999994,0.1428367383738157,0.47576971896558296
Weather,4,Q4 Mid-High,45,47.5,45-50,24,14,0.5833333333333334,0.47375,0.10958333333333337,0.3883433764938864,0.7553265275346177
