platform,horizon_label,horizon_hours,freshness_filter,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
kalshi,3d,72.0,<=6h,35,37.5,35-40,718,253,0.35236768802228413,0.3693314763231198,-0.01696378830083567,0.3182949542031141,0.3880118034013243
kalshi,3d,72.0,<=6h,40,42.5,40-45,650,276,0.4246153846153846,0.41986153846153845,0.004753846153846164,0.38716814007314015,0.46294846309190774
kalshi,3d,72.0,<=6h,45,47.5,45-50,890,405,0.4550561797752809,0.4711910112359551,-0.01613483146067418,0.4226024554762211,0.48789622795941223
kalshi,3d,72.0,<=6h,50,52.5,50-55,845,425,0.5029585798816568,0.5177751479289942,-0.01481656804733733,0.46930912552956633,0.5365812549607395
kalshi,3d,72.0,<=6h,55,57.5,55-60,651,360,0.5529953917050692,0.5674347158218126,-0.014439324116743424,0.5146025472540415,0.5907664457971026
kalshi,3d,72.0,<=6h,60,62.5,60-65,598,374,0.6254180602006689,0.6188461538461538,0.0065719063545151,0.5859392729164378,0.6632957417452273
kalshi,3d,72.0,<=6h,65,67.5,65-70,571,362,0.6339754816112084,0.6708056042031524,-0.03683012259194396,0.5936901809537887,0.6724700969384168
kalshi,3d,72.0,<=6h,70,72.5,70-75,484,325,0.6714876033057852,0.7196694214876033,-0.048181818181818103,0.6284368728532725,0.7118375112910891
kalshi,3d,72.0,<=6h,75,77.5,75-80,450,332,0.7377777777777778,0.7702444444444444,-0.032466666666666644,0.695248014543135,0.7762821404713018
kalshi,3d,72.0,<=6h,80,82.5,80-85,431,366,0.8491879350348028,0.8189559164733179,0.03023201856148494,0.8123253996375789,0.8798806818412862
kalshi,3d,72.0,<=6h,85,87.5,85-90,405,348,0.8592592592592593,0.8691111111111112,-0.00985185185185189,0.8220055832423763,0.8897615167787567
kalshi,3d,72.0,<=6h,90,92.5,90-95,530,497,0.9377358490566038,0.919245283018868,0.0184905660377358,0.9138473234606785,0.9553243559288633
kalshi,3d,72.0,<=6h,95,97.5,95-100,973,949,0.9753340184994861,0.9748920863309353,0.0004419321685508182,0.9635598875511984,0.9833694815501992
kalshi,3d,72.0,<=24h,0,2.5,0-5,9948,147,0.014776839565741858,0.016615400080418175,-0.0018385605146763167,0.01258613419581655,0.017342155659600764
kalshi,3d,72.0,<=24h,5,7.5,5-10,3445,209,0.06066763425253991,0.06814804063860667,-0.007480406386066764,0.0531747487318038,0.06913924794464546
kalshi,3d,72.0,<=24h,10,12.5,10-15,2449,274,0.11188240097999183,0.11881175990200081,-0.00692935892200898,0.10000055275753486,0.12497997594843621
kalshi,3d,72.0,<=24h,15,17.5,15-20,1870,282,0.15080213903743314,0.16910160427807486,-0.018299465240641716,0.13529913960746212,0.1677369334522885
kalshi,3d,72.0,<=24h,20,22.5,20-25,1672,354,0.2117224880382775,0.219377990430622,-0.007655502392344499,0.19281243756344918,0.2319541990924257
kalshi,3d,72.0,<=24h,25,27.5,25-30,1482,383,0.2584345479082321,0.2688663967611336,-0.010431848852901493,0.23679062058933034,0.28132759604964375
kalshi,3d,72.0,<=24h,30,32.5,30-35,1273,390,0.3063629222309505,0.31819324430479184,-0.011830322073841326,0.2816532869083649,0.33223773919855404
kalshi,3d,72.0,<=24h,35,37.5,35-40,1126,399,0.3543516873889876,0.3692007104795737,-0.014849023090586111,0.32695161175066734,0.3827422072767078
kalshi,3d,72.0,<=24h,40,42.5,40-45,1057,456,0.4314096499526963,0.4195364238410596,0.011873226111636714,0.401852936694167,0.4614631323589319
kalshi,3d,72.0,<=24h,45,47.5,45-50,1348,609,0.45178041543026703,0.47052670623145404,-0.018746290801187004,0.42538727960751144,0.4784476075567835
kalshi,3d,72.0,<=24h,50,52.5,50-55,1200,596,0.49666666666666665,0.5177833333333334,-0.021116666666666728,0.46843294089078297,0.5249216665592337
kalshi,3d,72.0,<=24h,55,57.5,55-60,957,519,0.542319749216301,0.5682654127481714,-0.025945663531870444,0.5106480325684877,0.5736530634706514
kalshi,3d,72.0,<=24h,60,62.5,60-65,869,534,0.6144994246260069,0.6188147295742232,-0.004315304948216303,0.5817020295496691,0.6462889369670506
kalshi,3d,72.0,<=24h,65,67.5,65-70,818,515,0.6295843520782396,0.6704156479217603,-0.04083129584352074,0.5959563717709261,0.6620008793587321
kalshi,3d,72.0,<=24h,70,72.5,70-75,721,500,0.6934812760055479,0.7196809986130375,-0.026199722607489595,0.6588756648252427,0.7260360179479315
kalshi,3d,72.0,<=24h,75,77.5,75-80,682,520,0.7624633431085044,0.7702639296187683,-0.0078005865102639405,0.7291085997481402,0.7928778181069448
kalshi,3d,72.0,<=24h,80,82.5,80-85,678,548,0.8082595870206489,0.8183775811209439,-0.010117994100295014,0.7769225505366109,0.8361230600568172
kalshi,3d,72.0,<=24h,85,87.5,85-90,657,566,0.8614916286149162,0.8689954337899544,-0.007503805175038125,0.8329692255946783,0.8858111901660726
kalshi,3d,72.0,<=24h,90,92.5,90-95,907,853,0.9404630650496141,0.9193825799338478,0.021080485115766323,0.9231261299875669,0.9540845727295685
kalshi,3d,72.0,<=24h,95,97.5,95-100,2064,2014,0.9757751937984496,0.9759689922480621,-0.00019379844961253667,0.9682058410536398,0.9815767728564391
kalshi,1d,24.0,all,0,2.5,0-5,55431,691,0.012465948656888744,0.015674802908120004,-0.0032088542512312603,0.011575475384284729,0.013423993541770611
kalshi,1d,24.0,all,5,7.5,5-10,19505,1096,0.056190720328120995,0.06777441681620097,-0.011583696488079977,0.05304535310967562,0.05951087370391439
kalshi,1d,24.0,all,10,12.5,10-15,11242,1138,0.10122753958370397,0.11861946272905177,-0.017391923145347807,0.0957872325408977,0.1069402894259776
kalshi,1d,24.0,all,15,17.5,15-20,8582,1250,0.1456536937776742,0.16879748310417153,-0.023143789326497327,0.1383487776536213,0.15327570328252826
kalshi,1d,24.0,all,20,22.5,20-25,7078,1386,0.19581802769143825,0.2193896580955072,-0.023571630404068955,0.18673912437704557,0.2052269427544192
kalshi,1d,24.0,all,25,27.5,25-30,6712,1612,0.2401668653158522,0.2690747914183552,-0.028907926102503007,0.23009745855141767,0.25053353191149025
kalshi,1d,24.0,all,30,32.5,30-35,6048,1811,0.2994378306878307,0.319307208994709,-0.019869378306878294,0.288024889084925,0.3111053987930658
kalshi,1d,24.0,all,35,37.5,35-40,5554,1953,0.3516384587684552,0.369458048253511,-0.017819589485055798,0.33918723337588735,0.36429478021730327
kalshi,1d,24.0,all,40,42.5,40-45,5072,2099,0.41384069400630913,0.4195623028391167,-0.00572160883280759,0.40035614604624603,0.42745565958614395
kalshi,1d,24.0,all,45,47.5,45-50,4971,2236,0.4498088915711125,0.46943673305169986,-0.019627841480587382,0.4360234830633445,0.46367181577792926
kalshi,1d,24.0,all,50,52.5,50-55,4194,2062,0.491654744873629,0.5178040057224607,-0.02614926084883168,0.47653887157990693,0.5067858922701631
kalshi,1d,24.0,all,55,57.5,55-60,3095,1653,0.5340872374798061,0.5685848142164782,-0.034497576736672086,0.5164812785787034,0.5516086812307943
kalshi,1d,24.0,all,60,62.5,60-65,2443,1460,0.5976258698321736,0.618501841997544,-0.020875972165370404,0.5780415401302328,0.6169036496196882
kalshi,1d,24.0,all,65,67.5,65-70,2164,1391,0.6427911275415896,0.6694223659889095,-0.02663123844731985,0.6223649950647699,0.66271118393281
kalshi,1d,24.0,all,70,72.5,70-75,1710,1136,0.664327485380117,0.7187602339181286,-0.05443274853801161,0.6415987894792737,0.6863194965513607
kalshi,1d,24.0,all,75,77.5,75-80,1658,1238,0.7466827503015682,0.7692460796139927,-0.02256332931242455,0.7251943623124313,0.7670306487836924
kalshi,1d,24.0,all,80,82.5,80-85,1557,1247,0.8008991650610148,0.8189531149646757,-0.018053949903660937,0.7803339386808748,0.8199832235475026
kalshi,1d,24.0,all,85,87.5,85-90,1559,1340,0.8595253367543297,0.8702950609364977,-0.010769724182167928,0.8413912547488491,0.8758919299321832
kalshi,1d,24.0,all,90,92.5,90-95,2038,1887,0.9259077526987243,0.9203974484789009,0.005510304219823348,0.9137172419691041,0.9364956246900923
kalshi,1d,24.0,all,95,97.5,95-100,6564,6386,0.9728823887873248,0.9789366240097501,-0.006054235222425319,0.9686678056625,0.9765437840932578
kalshi,1d,24.0,<=1h,0,2.5,0-5,6397,82,0.012818508675941847,0.019754572455838674,-0.006936063779896827,0.01033958809096842,0.015882213742090534
kalshi,1d,24.0,<=1h,5,7.5,5-10,3760,213,0.056648936170212764,0.06849999999999999,-0.011851063829787227,0.049702214822088364,0.06450067830710178
kalshi,1d,24.0,<=1h,10,12.5,10-15,2968,338,0.11388140161725067,0.11924865229110512,-0.005367250673854448,0.10294832248359709,0.12581272588452588
kalshi,1d,24.0,<=1h,15,17.5,15-20,2650,394,0.14867924528301887,0.16985283018867925,-0.021173584905660375,0.13564225335458657,0.16273335429283298
kalshi,1d,24.0,<=1h,20,22.5,20-25,2415,496,0.20538302277432713,0.2200952380952381,-0.014712215320910965,0.1897445918471155,0.22195727403777754
kalshi,1d,24.0,<=1h,25,27.5,25-30,2317,563,0.24298662063012516,0.2689382822615451,-0.02595166163141993,0.22595762922094892,0.2608664607988094
kalshi,1d,24.0,<=1h,30,32.5,30-35,2367,738,0.311787072243346,0.31979721166032954,-0.00801013941698353,0.29344313817144313,0.33074094903202095
kalshi,1d,24.0,<=1h,35,37.5,35-40,2364,833,0.3523688663282572,0.3692978003384095,-0.016928934010152275,0.33336524053636873,0.3718515273420231
kalshi,1d,24.0,<=1h,40,42.5,40-45,2210,916,0.4144796380090498,0.4196561085972851,-0.005176470588235282,0.3941061767482836,0.43514990010924776
kalshi,1d,24.0,<=1h,45,47.5,45-50,2281,1065,0.46690048224462954,0.4700043840420868,-0.0031039017974572314,0.446498945877354,0.4874133218264553
kalshi,1d,24.0,<=1h,50,52.5,50-55,2073,1038,0.5007235890014472,0.5178774722624216,-0.017153883260974445,0.4792180186654621,0.522226482446226
kalshi,1d,24.0,<=1h,55,57.5,55-60,1422,764,0.5372714486638537,0.5685864978902954,-0.03131504922644168,0.5112898698655842,0.563052188887646
kalshi,1d,24.0,<=1h,60,62.5,60-65,1119,653,0.5835567470956211,0.6181769436997319,-0.03462019660411075,0.5544346992909157,0.6121070462233225
kalshi,1d,24.0,<=1h,65,67.5,65-70,1023,646,0.6314760508308895,0.6695014662756599,-0.03802541544477034,0.6014737151141024,0.6604946352137379
kalshi,1d,24.0,<=1h,70,72.5,70-75,780,513,0.6576923076923077,0.7188846153846155,-0.06119230769230777,0.6236933762840335,0.6901455421913318
kalshi,1d,24.0,<=1h,75,77.5,75-80,756,550,0.7275132275132276,0.7701058201058202,-0.042592592592592626,0.6946837708502535,0.7580421657133672
kalshi,1d,24.0,<=1h,80,82.5,80-85,676,540,0.7988165680473372,0.8193786982248521,-0.020562130177514848,0.766945723136047,0.8273103506317248
kalshi,1d,24.0,<=1h,85,87.5,85-90,641,549,0.8564742589703588,0.8707176287051481,-0.014243369734789346,0.8272059036032249,0.8814952720033116
kalshi,1d,24.0,<=1h,90,92.5,90-95,685,635,0.927007299270073,0.9198686131386862,0.0071386861313867955,0.9050547572024266,0.9441970882145749
kalshi,1d,24.0,<=1h,95,97.5,95-100,1136,1111,0.9779929577464789,0.9742517605633804,0.0037411971830985102,0.9677140431305264,0.9850499198622262
kalshi,1d,24.0,<=6h,0,2.5,0-5,18454,229,0.01240923377045627,0.018068711390484448,-0.005659477620028178,0.010910414549588177,0.01411101590845628
kalshi,1d,24.0,<=6h,5,7.5,5-10,8944,468,0.05232558139534884,0.06814624329159213,-0.015820661896243295,0.047899718038871754,0.05713584718615413
kalshi,1d,24.0,<=6h,10,12.5,10-15,6122,626,0.10225416530545574,0.11901829467494282,-0.016764129369487082,0.094912143523591,0.11009505091643502
kalshi,1d,24.0,<=6h,15,17.5,15-20,5186,758,0.1461627458542229,0.16928654068646357,-0.02312379483224067,0.1368097319748835,0.1560395912106256
kalshi,1d,24.0,<=6h,20,22.5,20-25,4503,895,0.19875638463246725,0.21958472129691317,-0.020828336664445918,0.18735934520869232,0.2106669799233025
kalshi,1d,24.0,<=6h,25,27.5,25-30,4405,1062,0.24108967082860386,0.2691282633371169,-0.028038592508513066,0.2286868889783485,0.2539436505266317
kalshi,1d,24.0,<=6h,30,32.5,30-35,4239,1288,0.30384524652040573,0.3193937249351262,-0.015548478414720457,0.2901826454544633,0.31786305674662757
kalshi,1d,24.0,<=6h,35,37.5,35-40,4091,1442,0.35248105597653384,0.3694011244194574,-0.01692006844292354,0.3379858554173565,0.3672530480850402
kalshi,1d,24.0,<=6h,40,42.5,40-45,3697,1561,0.4222342439816067,0.4196077901000812,0.0026264538815254923,0.40640152879136693,0.4382284061942321
kalshi,1d,24.0,<=6h,45,47.5,45-50,3696,1690,0.45725108225108224,0.4696212121212121,-0.012370129870129865,0.44124295645717265,0.473347981706234
kalshi,1d,24.0,<=6h,50,52.5,50-55,3229,1602,0.4961288324558687,0.5177547228244038,-0.021625890368535128,0.4788980526549688,0.5133688125078649
kalshi,1d,24.0,<=6h,55,57.5,55-60,2275,1230,0.5406593406593406,0.568421978021978,-0.0277626373626374,0.5201296154589231,0.5610519813664113
kalshi,1d,24.0,<=6h,60,62.5,60-65,1797,1086,0.6043405676126878,0.6182860322760155,-0.013945464663327689,0.5815318964793317,0.6267040749686847
kalshi,1d,24.0,<=6h,65,67.5,65-70,1611,1023,0.6350093109869647,0.6695034140285537,-0.034494103041589064,0.6112046413437676,0.6581716244150536
kalshi,1d,24.0,<=6h,70,72.5,70-75,1236,812,0.656957928802589,0.7187055016181231,-0.06174757281553411,0.630042098952703,0.68290110282404
kalshi,1d,24.0,<=6h,75,77.5,75-80,1220,907,0.7434426229508196,0.7697213114754098,-0.026278688524590144,0.718197916421363,0.7671590121223308
kalshi,1d,24.0,<=6h,80,82.5,80-85,1094,872,0.7970749542961609,0.8192230347349178,-0.022148080438756823,0.7722222165191516,0.8198486250303033
kalshi,1d,24.0,<=6h,85,87.5,85-90,1029,876,0.8513119533527697,0.870427599611273,-0.01911564625850337,0.8282678625966736,0.8717426714484305
kalshi,1d,24.0,<=6h,90,92.5,90-95,1166,1066,0.9142367066895368,0.9200600343053174,-0.005823327615780527,0.8967726399931232,0.9289801798758232
kalshi,1d,24.0,<=6h,95,97.5,95-100,2388,2313,0.9685929648241206,0.9758375209380235,-0.007244556113902845,0.960809995414484,0.9748706951462955
kalshi,1d,24.0,<=24h,0,2.5,0-5,33392,436,0.013057019645424054,0.01676359607091519,-0.003706576425491135,0.011894220847310434,0.01433184677183889
kalshi,1d,24.0,<=24h,5,7.5,5-10,14246,777,0.05454162571950021,0.0679362628106135,-0.013394637091113291,0.05093126443042957,0.058392168329693184
kalshi,1d,24.0,<=24h,10,12.5,10-15,8705,876,0.1006318207926479,0.11883630097645032,-0.018204480183802413,0.09448705723655491,0.10712891887673208
kalshi,1d,24.0,<=24h,15,17.5,15-20,7086,1043,0.1471916454981654,0.16892887383573243,-0.021737228337567027,0.13913342479316043,0.15563220156441576
kalshi,1d,24.0,<=24h,20,22.5,20-25,5927,1151,0.19419605196558123,0.21947528260502783,-0.025279230639446593,0.1843244240006526,0.204463838359954
kalshi,1d,24.0,<=24h,25,27.5,25-30,5732,1357,0.23674110258199582,0.26917306350314024,-0.03243196092114442,0.22591505632054373,0.24791978598054074
kalshi,1d,24.0,<=24h,30,32.5,30-35,5304,1603,0.30222473604826544,0.3194268476621418,-0.01720211161387636,0.29001269904220506,0.3147230564483129
kalshi,1d,24.0,<=24h,35,37.5,35-40,4977,1730,0.3475989551938919,0.369441430580671,-0.021842475386779137,0.33449080607400844,0.3609421906308055
kalshi,1d,24.0,<=24h,40,42.5,40-45,4543,1876,0.41294298921417566,0.41961919436495704,-0.006676205150781378,0.3987048148781505,0.4273282714734831
kalshi,1d,24.0,<=24h,45,47.5,45-50,4477,2011,0.44918472191199466,0.46949966495421036,-0.020314943042215705,0.43466385102192334,0.46379272463564963
kalshi,1d,24.0,<=24h,50,52.5,50-55,3818,1886,0.4939759036144578,0.5178548978522787,-0.02387899423782086,0.4781309013116305,0.5098330163975701
kalshi,1d,24.0,<=24h,55,57.5,55-60,2737,1466,0.535622944830106,0.5686700767263427,-0.03304713189623676,0.5169014546381375,0.5542445758365896
kalshi,1d,24.0,<=24h,60,62.5,60-65,2192,1319,0.6017335766423357,0.6185948905109488,-0.016861313868613115,0.5810788489207089,0.622032340884603
kalshi,1d,24.0,<=24h,65,67.5,65-70,1950,1248,0.64,0.6694871794871794,-0.029487179487179382,0.6184389854508703,0.6610104847620681
kalshi,1d,24.0,<=24h,70,72.5,70-75,1533,1008,0.6575342465753424,0.7185192433137638,-0.06098499673842139,0.6334120277596228,0.680868897483421
kalshi,1d,24.0,<=24h,75,77.5,75-80,1471,1089,0.7403127124405167,0.7694697484704283,-0.029157036029911598,0.7173002583869866,0.762073255351709
kalshi,1d,24.0,<=24h,80,82.5,80-85,1356,1077,0.7942477876106194,0.8190707964601769,-0.02482300884955746,0.7719141268643163,0.8149189278091103
kalshi,1d,24.0,<=24h,85,87.5,85-90,1324,1127,0.8512084592145015,0.8703474320241692,-0.019138972809667698,0.8310233042972202,0.8693614403891943
kalshi,1d,24.0,<=24h,90,92.5,90-95,1532,1403,0.9157963446475196,0.9200783289817233,-0.004281984334203681,0.9008291679032452,0.9286834589197293
kalshi,1d,24.0,<=24h,95,97.5,95-100,3871,3741,0.9664169465254456,0.9770911909067425,-0.010674244381296827,0.9602632540243985,0.9716458077550558
kalshi,6h,6.0,all,0,2.5,0-5,135390,1355,0.010008124676859444,0.015470492650860477,-0.0054623679740010336,0.009491634166277753,0.010552420776912515
kalshi,6h,6.0,all,5,7.5,5-10,42532,2169,0.05099689645443431,0.06815997366688611,-0.017163077212451805,0.048946390646113114,0.05312850517539097
kalshi,6h,6.0,all,10,12.5,10-15,21564,2085,0.09668892598775737,0.11883045817102579,-0.02214153218326842,0.09281590084282897,0.10070562427816411
kalshi,6h,6.0,all,15,17.5,15-20,16060,2283,0.1421544209215442,0.1685398505603985,-0.02638542963885429,0.13683904226800347,0.14764095409849454
kalshi,6h,6.0,all,20,22.5,20-25,13017,2590,0.1989705769378505,0.2190251209956211,-0.0200545440577706,0.19220148344902183,0.20591729867332575
kalshi,6h,6.0,all,25,27.5,25-30,11292,2792,0.24725469358838115,0.2693030464045342,-0.022048352816153027,0.23938421649280803,0.2552970828625229
kalshi,6h,6.0,all,30,32.5,30-35,9043,2662,0.29437133694570383,0.3184341479597479,-0.02406281101404406,0.28506656461946234,0.3038507432728301
kalshi,6h,6.0,all,35,37.5,35-40,8180,2807,0.3431540342298289,0.36909535452322734,-0.025941320293398462,0.3329412241298011,0.35351409533777023
kalshi,6h,6.0,all,40,42.5,40-45,7909,3158,0.39929194588443545,0.42011379441143,-0.020821848526994535,0.38854959995979754,0.41013207717626443
kalshi,6h,6.0,all,45,47.5,45-50,8034,3602,0.4483445357231765,0.46973487677371173,-0.021390341050535222,0.4374967750765258,0.45924167271771793
kalshi,6h,6.0,all,50,52.5,50-55,7058,3498,0.49560782091243977,0.5185633323887786,-0.02295551147633884,0.4839488196402431,0.5072716008234501
kalshi,6h,6.0,all,55,57.5,55-60,5736,3121,0.5441073919107392,0.5689452580195258,-0.024837866108786577,0.5311929775475661,0.5569627652868703
kalshi,6h,6.0,all,60,62.5,60-65,4616,2730,0.591421143847487,0.6186178509532063,-0.02719670710571931,0.577169729082057,0.6055205172675149
kalshi,6h,6.0,all,65,67.5,65-70,3881,2532,0.6524091728935841,0.6694022159237311,-0.016993043030146926,0.6372828133078797,0.6672341070216391
kalshi,6h,6.0,all,70,72.5,70-75,3474,2455,0.7066781807714451,0.7187564766839378,-0.012078295912492765,0.6913165861623111,0.721583184776078
kalshi,6h,6.0,all,75,77.5,75-80,2970,2257,0.7599326599326599,0.7690808080808081,-0.009148148148148239,0.7442416925687675,0.7749520667760476
kalshi,6h,6.0,all,80,82.5,80-85,2999,2449,0.8166055351783928,0.8192497499166389,-0.0026442147382460535,0.8023528795463856,0.8300481102360925
kalshi,6h,6.0,all,85,87.5,85-90,2913,2538,0.8712667353244078,0.8698764160659114,0.0013903192584964197,0.8586138912754369,0.8829416323429866
kalshi,6h,6.0,all,90,92.5,90-95,3794,3542,0.933579335793358,0.9205297838692672,0.013049551924090741,0.9252088146627971,0.9410727069256756
kalshi,6h,6.0,all,95,97.5,95-100,16959,16585,0.9779468129017042,0.9817913792086798,-0.0038445663069756053,0.975625882832163,0.9800512603181922
kalshi,6h,6.0,<=1h,0,2.5,0-5,21420,234,0.010924369747899159,0.017394024276377217,-0.006469654528478058,0.009617368578913748,0.012406767372502174
kalshi,6h,6.0,<=1h,5,7.5,5-10,9477,474,0.05001582779360557,0.06838978579719321,-0.01837395800358764,0.04580659596519572,0.054589723281399424
kalshi,6h,6.0,<=1h,10,12.5,10-15,6368,619,0.09720477386934673,0.11896984924623116,-0.021765075376884435,0.0901697564544262,0.10472548387923185
kalshi,6h,6.0,<=1h,15,17.5,15-20,5414,787,0.1453638714444034,0.16900997414111563,-0.023646102696712218,0.13622636898036294,0.1550042937987039
kalshi,6h,6.0,<=1h,20,22.5,20-25,5051,1009,0.1997624232825183,0.21950702831122548,-0.019744605028707174,0.18896602798629855,0.21101517023759828
kalshi,6h,6.0,<=1h,25,27.5,25-30,4942,1254,0.2537434237150951,0.26965196276811004,-0.015908539053014925,0.24180551882187296,0.2660638799878261
kalshi,6h,6.0,<=1h,30,32.5,30-35,4266,1286,0.3014533520862635,0.31899203000468823,-0.017538677918424728,0.2878664052807943,0.3153975659166385
kalshi,6h,6.0,<=1h,35,37.5,35-40,4042,1418,0.3508164275111331,0.369475507174666,-0.018659079663532863,0.33625204813763665,0.365664111901847
kalshi,6h,6.0,<=1h,40,42.5,40-45,4300,1778,0.41348837209302325,0.4207488372093023,-0.007260465116279036,0.3988525026761379,0.4282786817057408
kalshi,6h,6.0,<=1h,45,47.5,45-50,4836,2229,0.4609181141439206,0.4704114971050455,-0.009493382961124897,0.4469054587717003,0.47499281161797524
kalshi,6h,6.0,<=1h,50,52.5,50-55,4650,2291,0.49268817204301074,0.5187075268817204,-0.026019354838709652,0.4783302581092932,0.5070581573451564
kalshi,6h,6.0,<=1h,55,57.5,55-60,3712,2024,0.5452586206896551,0.568771551724138,-0.02351293103448282,0.5292010375380576,0.5612226231475863
kalshi,6h,6.0,<=1h,60,62.5,60-65,2947,1761,0.5975568374618256,0.6187648456057007,-0.021208008143875023,0.5797354170266732,0.6151242460606307
kalshi,6h,6.0,<=1h,65,67.5,65-70,2343,1526,0.6513017498932991,0.6690823730260349,-0.017780623132735762,0.6317714617350487,0.6703366992929471
kalshi,6h,6.0,<=1h,70,72.5,70-75,2055,1431,0.6963503649635037,0.7187201946472019,-0.022369829683698272,0.6761176134158,0.7158503747966007
kalshi,6h,6.0,<=1h,75,77.5,75-80,1719,1284,0.7469458987783595,0.7694240837696336,-0.022478184991274075,0.725858077257917,0.7669324381324706
kalshi,6h,6.0,<=1h,80,82.5,80-85,1681,1357,0.8072575847709696,0.8192504461629981,-0.011992861392028487,0.7877087397203374,0.8254052764578007
kalshi,6h,6.0,<=1h,85,87.5,85-90,1587,1364,0.8594833018273472,0.8696282293635791,-0.010144927536231862,0.841515625077026,0.8757148018869155
kalshi,6h,6.0,<=1h,90,92.5,90-95,1807,1672,0.9252905368013282,0.9205534034311014,0.004737133370226854,0.9122447835404596,0.9365318294995767
kalshi,6h,6.0,<=1h,95,97.5,95-100,6284,6154,0.9793125397835774,0.980638128580522,-0.0013255887969446656,0.9754893423151042,0.9825500586774399
kalshi,6h,6.0,<=6h,0,2.5,0-5,59608,547,0.009176620587840559,0.016233559253791437,-0.007056938665950878,0.00844212576515455,0.0099743762340053
kalshi,6h,6.0,<=6h,5,7.5,5-10,21207,1085,0.05116235205356722,0.06836610553119253,-0.01720375347762531,0.0482773678242544,0.0542099186773807
kalshi,6h,6.0,<=6h,10,12.5,10-15,12301,1238,0.10064222420941386,0.11887976587269328,-0.018237541663279414,0.09544957187309377,0.1060842373878072
kalshi,6h,6.0,<=6h,15,17.5,15-20,9793,1410,0.14398039415909322,0.1688563259471051,-0.024875931788011868,0.13716664848041804,0.15107334919393445
kalshi,6h,6.0,<=6h,20,22.5,20-25,8760,1764,0.20136986301369864,0.21931050228310503,-0.017940639269406394,0.19310362110854948,0.2098979119177891
kalshi,6h,6.0,<=6h,25,27.5,25-30,8164,2055,0.25171484566389024,0.2695063694267516,-0.01779152376286136,0.24241871404771528,0.2612445303521272
kalshi,6h,6.0,<=6h,30,32.5,30-35,6790,2059,0.303240058910162,0.318659793814433,-0.01541973490427101,0.29242042219350256,0.3142822127339881
kalshi,6h,6.0,<=6h,35,37.5,35-40,6296,2179,0.3460927573062262,0.3693043202033037,-0.023211562897077542,0.3344387304252334,0.35793448733947986
kalshi,6h,6.0,<=6h,40,42.5,40-45,6346,2573,0.4054522533879609,0.42020642924676965,-0.014754175858808727,0.39343290838186884,0.4175859995543544
kalshi,6h,6.0,<=6h,45,47.5,45-50,6671,3037,0.45525408484485086,0.4699820116923999,-0.014727926847549033,0.4433327922218542,0.4672268830819015
kalshi,6h,6.0,<=6h,50,52.5,50-55,6068,3046,0.501977587343441,0.5186206328279499,-0.0166430454845089,0.4893997588487687,0.5145529134343817
kalshi,6h,6.0,<=6h,55,57.5,55-60,4960,2701,0.5445564516129032,0.5689616935483871,-0.02440524193548388,0.5306675855967667,0.5583763516634391
kalshi,6h,6.0,<=6h,60,62.5,60-65,3949,2334,0.5910357052418334,0.6186047100531781,-0.02756900481134472,0.5756201962141083,0.6062742667464109
kalshi,6h,6.0,<=6h,65,67.5,65-70,3329,2166,0.6506458395914689,0.6692880744968458,-0.018642234905376864,0.6342847263771182,0.6666596689400791
kalshi,6h,6.0,<=6h,70,72.5,70-75,2967,2101,0.7081226828446242,0.7185574654533198,-0.01043478260869557,0.6915031136999256,0.7242040044446433
kalshi,6h,6.0,<=6h,75,77.5,75-80,2481,1881,0.7581620314389359,0.7691011688835147,-0.01093913744457875,0.7409217505122452,0.774604068115389
kalshi,6h,6.0,<=6h,80,82.5,80-85,2475,1987,0.8028282828282828,0.8192202020202021,-0.01639191919191929,0.7866892903591635,0.8180286553135249
kalshi,6h,6.0,<=6h,85,87.5,85-90,2329,2006,0.8613138686131386,0.8696178617432375,-0.008303993130098886,0.8466810087668004,0.8747567433720502
kalshi,6h,6.0,<=6h,90,92.5,90-95,2798,2598,0.9285203716940672,0.9207719799857041,0.007748391708363056,0.9183753497169445,0.9374903066427871
kalshi,6h,6.0,<=6h,95,97.5,95-100,11284,11050,0.9792626728110599,0.9813213399503722,-0.0020586671393122424,0.9764655945286059,0.9817335354095748
kalshi,6h,6.0,<=24h,0,2.5,0-5,103257,975,0.009442459106888637,0.015991942434895455,-0.006549483328006818,0.008870537529602342,0.010050880984189822
kalshi,6h,6.0,<=24h,5,7.5,5-10,35077,1721,0.04906348889585768,0.06836103429597742,-0.019297545400119742,0.046851978461359266,0.051373760797986216
kalshi,6h,6.0,<=24h,10,12.5,10-15,18678,1801,0.09642359995716886,0.11894153549630582,-0.02251793553913696,0.09227304725382723,0.10074012977685692
kalshi,6h,6.0,<=24h,15,17.5,15-20,14407,2032,0.14104254876101896,0.16866245575067676,-0.0276199069896578,0.135454503133333,0.146821974043406
kalshi,6h,6.0,<=24h,20,22.5,20-25,11918,2366,0.19852324215472394,0.21908877328410806,-0.020565531129384113,0.19145935737271785,0.2057814179115302
kalshi,6h,6.0,<=24h,25,27.5,25-30,10455,2580,0.2467718794835007,0.2693878527020564,-0.022615973218555685,0.23860160379939357,0.25512817981258895
