platform,close_month,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
polymarket,2024-07,40,42.5,40-45,16,5,0.3125,0.4160322191218061,-0.1035322191218061,0.14164435051961052,0.5559606813326594
polymarket,2024-07,45,47.5,45-50,14,4,0.2857142857142857,0.4710188797023583,-0.18530459398807259,0.11721187910109099,0.5464954117248438
polymarket,2024-07,50,52.5,50-55,16,6,0.375,0.5174998154219762,-0.1424998154219762,0.18480982554752806,0.613593529020652
polymarket,2024-07,55,57.5,55-60,12,8,0.6666666666666666,0.5754265090329409,0.09124015763372573,0.3906175873976139,0.8618821601026385
polymarket,2024-07,60,62.5,60-65,12,9,0.75,0.6193186187389209,0.1306813812610791,0.46768966087934005,0.9110599603710386
polymarket,2024-07,65,67.5,65-70,13,4,0.3076923076923077,0.6744402403415003,-0.3667479326491926,0.12680497161618087,0.5763111218666236
polymarket,2024-07,70,72.5,70-75,7,4,0.5714285714285714,0.7282041118791928,-0.15677554045062136,0.2504542304090258,0.8417830777373732
polymarket,2024-07,75,77.5,75-80,11,6,0.5454545454545454,0.7654545444313265,-0.21999999897678113,0.28008775568998817,0.7872904245601196
polymarket,2024-07,80,82.5,80-85,6,4,0.6666666666666666,0.8233333187073358,-0.1566666520406692,0.29998832134152864,0.9032306674407831
polymarket,2024-07,85,87.5,85-90,10,8,0.8,0.8692168641333459,-0.06921686413334582,0.49015684672072335,0.9433190520193067
polymarket,2024-07,90,92.5,90-95,15,8,0.5333333333333333,0.9319610225467224,-0.3986276892133891,0.3011663015105079,0.7519077474025355
polymarket,2024-07,95,97.5,95-100,78,69,0.8846153846153846,0.9879494943228865,-0.1033341097075019,0.7950279031382532,0.9380955939585778
polymarket,2024-08,0,2.5,0-5,601,4,0.0066555740432612314,0.007448918153987356,-0.000793344110726125,0.0025911357715955466,0.01698688267158032
polymarket,2024-08,5,7.5,5-10,73,2,0.0273972602739726,0.06626132843016669,-0.03886406815619409,0.007545600452515573,0.09450328973196781
polymarket,2024-08,10,12.5,10-15,49,2,0.04081632653061224,0.11861002114752234,-0.0777936946169101,0.011265396927928273,0.13713283476831106
polymarket,2024-08,15,17.5,15-20,40,6,0.15,0.16913815550880407,-0.019138155508804072,0.07061091708507435,0.2907262603902003
polymarket,2024-08,20,22.5,20-25,36,4,0.1111111111111111,0.22170523444929655,-0.11059412333818544,0.04406568908741834,0.2531512901503632
polymarket,2024-08,25,27.5,25-30,49,13,0.2653061224489796,0.27334531907673915,-0.008039196627759537,0.1621113124514944,0.4026255615265835
polymarket,2024-08,30,32.5,30-35,31,10,0.3225806451612903,0.32452752839691823,-0.0019468832356279164,0.18569230747313034,0.49859314440049185
polymarket,2024-08,35,37.5,35-40,19,4,0.21052631578947367,0.36947641175237883,-0.15895009596290516,0.08507538491591576,0.43334714240266087
polymarket,2024-08,40,42.5,40-45,30,8,0.26666666666666666,0.4224194905406417,-0.15575282387397504,0.14182495553910618,0.4444830204431169
polymarket,2024-08,45,47.5,45-50,23,8,0.34782608695652173,0.47078118416411757,-0.12295509720759584,0.18811054636982238,0.5511002309310836
polymarket,2024-08,50,52.5,50-55,28,17,0.6071428571428571,0.5240176206109386,0.0831252365319185,0.42408726034906297,0.7643454817241996
polymarket,2024-08,55,57.5,55-60,20,10,0.5,0.5731705211883237,-0.07317052118832368,0.2992949144298199,0.7007050855701801
polymarket,2024-08,60,62.5,60-65,28,14,0.5,0.6199620335606517,-0.11996203356065172,0.3263284683244634,0.6736715316755366
polymarket,2024-08,65,67.5,65-70,22,13,0.5909090909090909,0.6754545590283353,-0.08454546811924435,0.38734477382893806,0.7674444033117963
polymarket,2024-08,70,72.5,70-75,40,28,0.7,0.7178251887962702,-0.017825188796270264,0.545696893456796,0.8192532908430471
polymarket,2024-08,75,77.5,75-80,19,11,0.5789473684210527,0.7721043250530703,-0.1931569566320176,0.36275551465160105,0.7685837960796962
polymarket,2024-08,80,82.5,80-85,25,21,0.84,0.8265851913334618,0.013414808666538214,0.6534598601976183,0.9359665239142201
polymarket,2024-08,85,87.5,85-90,24,22,0.9166666666666666,0.8727019938413814,0.04396467282528527,0.741507847985494,0.9768416721570266
polymarket,2024-08,90,92.5,90-95,21,14,0.6666666666666666,0.9223412767927922,-0.2556746101261256,0.45373075657210293,0.8280546356731631
polymarket,2024-08,95,97.5,95-100,124,120,0.967741935483871,0.989006036369289,-0.02126410088541797,0.9199872889158152,0.987385585015675
polymarket,2024-09,0,2.5,0-5,527,4,0.007590132827324478,0.006143170164673567,0.0014469626626509111,0.0029554509871804607,0.019351768341523242
polymarket,2024-09,5,7.5,5-10,67,3,0.04477611940298507,0.06912280326872396,-0.024346683865738884,0.015343696938151803,0.12358032510539321
polymarket,2024-09,10,12.5,10-15,52,5,0.09615384615384616,0.12147741961411887,-0.02532357346027271,0.041773735183410265,0.20609881861160995
polymarket,2024-09,15,17.5,15-20,53,7,0.1320754716981132,0.16994715270646105,-0.03787168100834784,0.06547770200689572,0.2484050880623493
polymarket,2024-09,20,22.5,20-25,61,11,0.18032786885245902,0.22188848400357272,-0.0415606151511137,0.10379034061426573,0.2947439336787807
polymarket,2024-09,25,27.5,25-30,79,22,0.27848101265822783,0.274342194905718,0.004138817752509849,0.19168037554546474,0.3858265774829654
polymarket,2024-09,30,32.5,30-35,40,12,0.3,0.3183443415583781,-0.018344341558378108,0.18074670915695296,0.454303106543204
polymarket,2024-09,35,37.5,35-40,30,7,0.23333333333333334,0.371994494938092,-0.13866116160475866,0.11792239210501232,0.40928672330324267
polymarket,2024-09,40,42.5,40-45,52,16,0.3076923076923077,0.4278331227595977,-0.12014081506728996,0.19914562391353519,0.4426984493221887
polymarket,2024-09,45,47.5,45-50,87,40,0.45977011494252873,0.47344915927254766,-0.01367904433001893,0.3589691971689781,0.5639735955603442
polymarket,2024-09,50,52.5,50-55,102,48,0.47058823529411764,0.5168143135773163,-0.04622607828319869,0.37655749862560384,0.5667540159395578
polymarket,2024-09,55,57.5,55-60,44,24,0.5454545454545454,0.5705930438886397,-0.025138498434094325,0.4006593217065349,0.6829499221314639
polymarket,2024-09,60,62.5,60-65,47,28,0.5957446808510638,0.624898347947651,-0.029153667096587177,0.45341868236312644,0.7236017103861182
polymarket,2024-09,65,67.5,65-70,38,21,0.5526315789473685,0.6729993143417725,-0.12036773539440404,0.3970602917908942,0.6985383468844911
polymarket,2024-09,70,72.5,70-75,48,32,0.6666666666666666,0.7186238231481263,-0.05195715648145971,0.5253984633247204,0.783233986291032
polymarket,2024-09,75,77.5,75-80,45,29,0.6444444444444445,0.771474797719145,-0.12703035327470047,0.49835546011952203,0.7678110864309596
polymarket,2024-09,80,82.5,80-85,45,40,0.8888888888888888,0.8251842778458528,0.06370461104303604,0.7650062450910905,0.9515959956217445
polymarket,2024-09,85,87.5,85-90,40,32,0.8,0.8746559395205683,-0.07465593952056826,0.6524239261814333,0.8950013502683314
polymarket,2024-09,90,92.5,90-95,31,29,0.9354838709677419,0.919377044175073,0.016106826792668838,0.7928101168125354,0.9821255922249368
polymarket,2024-09,95,97.5,95-100,93,93,1.0,0.9902767366740955,0.009723263325904452,0.9603310973796383,0.9999999999999999
polymarket,2024-10,0,2.5,0-5,434,3,0.0069124423963133645,0.007941893727246761,-0.0010294513309333968,0.002353539801602132,0.020123995453156664
polymarket,2024-10,5,7.5,5-10,79,7,0.08860759493670886,0.06992211875528538,0.01868547618142348,0.04358474184575353,0.1717853137784739
polymarket,2024-10,10,12.5,10-15,84,5,0.05952380952380952,0.12195613573328754,-0.062432326209478015,0.025690182263433017,0.13188436100535988
polymarket,2024-10,15,17.5,15-20,83,14,0.1686746987951807,0.16947762213905282,-0.0008029233438721084,0.10321987278869711,0.26344310900804546
polymarket,2024-10,20,22.5,20-25,93,24,0.25806451612903225,0.21916091806769247,0.03890359806133978,0.17998399469266027,0.35533966786557925
polymarket,2024-10,25,27.5,25-30,127,34,0.2677165354330709,0.27093792914139697,-0.0032213937083260813,0.19836232021253514,0.3507107574630665
polymarket,2024-10,30,32.5,30-35,91,31,0.34065934065934067,0.3215560030701019,0.019103337589238767,0.25151222788130057,0.44271477798954106
polymarket,2024-10,35,37.5,35-40,65,16,0.24615384615384617,0.37003674476796256,-0.12388289861411639,0.1575785436701859,0.36306013991648256
polymarket,2024-10,40,42.5,40-45,90,37,0.4111111111111111,0.4192316465673486,-0.008120535456237532,0.3151304105521081,0.5143695127228572
polymarket,2024-10,45,47.5,45-50,107,51,0.4766355140186916,0.4747837126183104,0.001851801400381159,0.38445952569932146,0.5704310568978261
polymarket,2024-10,50,52.5,50-55,164,83,0.5060975609756098,0.518890608268491,-0.012793047292881221,0.4303191841164992,0.5815968128711366
polymarket,2024-10,55,57.5,55-60,87,54,0.6206896551724138,0.5724351557959981,0.04825449937641568,0.5156742657309596,0.7154973560810736
polymarket,2024-10,60,62.5,60-65,87,50,0.5747126436781609,0.6213043269013733,-0.04659168322321239,0.4698369712299657,0.6732692708441501
polymarket,2024-10,65,67.5,65-70,71,36,0.5070422535211268,0.6721300507280357,-0.16508779720690892,0.3934110961033843,0.6199504568297438
polymarket,2024-10,70,72.5,70-75,67,49,0.7313432835820896,0.7219498450534968,0.009393438528592757,0.6148166405872441,0.8227793482102986
polymarket,2024-10,75,77.5,75-80,55,39,0.7090909090909091,0.7721184983959075,-0.06302758930499841,0.5785902917965606,0.8122896298914968
polymarket,2024-10,80,82.5,80-85,73,60,0.821917808219178,0.8240512066750467,-0.0021333984558686847,0.7187805780985462,0.892867279312023
polymarket,2024-10,85,87.5,85-90,68,60,0.8823529411764706,0.8709393944661457,0.011413546710324907,0.7846488137630566,0.939165800610788
polymarket,2024-10,90,92.5,90-95,54,49,0.9074074074074074,0.9210521600247635,-0.013644752617356093,0.8008987246934547,0.9597994579294327
polymarket,2024-10,95,97.5,95-100,94,91,0.9680851063829787,0.9862252029570768,-0.018140096574098097,0.9103253583802694,0.989087570271756
polymarket,2024-11,0,2.5,0-5,838,4,0.00477326968973747,0.007620476461427673,-0.0028472067716902028,0.0018577201169209879,0.012208584042911457
polymarket,2024-11,5,7.5,5-10,150,6,0.04,0.07085244503764676,-0.03085244503764676,0.018458908886903574,0.08451453912715763
polymarket,2024-11,10,12.5,10-15,137,15,0.10948905109489052,0.12141838936333603,-0.011929338268445513,0.06748228691188912,0.17279899361886317
polymarket,2024-11,15,17.5,15-20,81,16,0.19753086419753085,0.1713751263350437,0.02615573786248715,0.12540720482500983,0.29704593137232727
polymarket,2024-11,20,22.5,20-25,90,17,0.18888888888888888,0.2197371271391129,-0.030848238250224008,0.1214115980938824,0.28183813336849667
polymarket,2024-11,25,27.5,25-30,122,33,0.27049180327868855,0.27197574646192996,-0.0014839431832414096,0.1995691795923129,0.3554269425167512
polymarket,2024-11,30,32.5,30-35,61,20,0.32786885245901637,0.3235477195246844,0.0043211329343319504,0.2233495518172607,0.45278428818668737
polymarket,2024-11,35,37.5,35-40,53,16,0.3018867924528302,0.3699635676389004,-0.06807677518607025,0.19518140287607166,0.43537086869967556
polymarket,2024-11,40,42.5,40-45,65,21,0.3230769230769231,0.42002912034489304,-0.09695219726796994,0.22203729362311722,0.4438623949372881
polymarket,2024-11,45,47.5,45-50,60,31,0.5166666666666667,0.4719969621369562,0.04466970452971053,0.39307594850843575,0.6382515871422999
polymarket,2024-11,50,52.5,50-55,69,39,0.5652173913043478,0.5236186737314253,0.04159871757292244,0.4478819321166955,0.6756738382123472
polymarket,2024-11,55,57.5,55-60,51,26,0.5098039215686274,0.5726436527380788,-0.06283973116945141,0.37680695448409596,0.641427378576938
polymarket,2024-11,60,62.5,60-65,59,38,0.6440677966101694,0.6199945089153788,0.024073287694790668,0.5165525967226601,0.7539688413056522
polymarket,2024-11,65,67.5,65-70,36,24,0.6666666666666666,0.6786180213244275,-0.011951354657760871,0.5033369709296683,0.7978557522541395
polymarket,2024-11,70,72.5,70-75,33,15,0.45454545454545453,0.7198817936691816,-0.26533633912372706,0.298426891258915,0.6201434205625044
polymarket,2024-11,75,77.5,75-80,36,27,0.75,0.764013331924247,-0.01401333192424703,0.5892923231679656,0.8624967616077461
polymarket,2024-11,80,82.5,80-85,45,39,0.8666666666666667,0.8221218506997953,0.04454481596687143,0.738224177587027,0.9374293636565033
polymarket,2024-11,85,87.5,85-90,27,22,0.8148148148148148,0.868308818927344,-0.05349400411252925,0.6330094349480825,0.9181941342571468
polymarket,2024-11,90,92.5,90-95,45,43,0.9555555555555556,0.9227816177972537,0.03277393775830195,0.8517222081611939,0.9877261309595557
polymarket,2024-11,95,97.5,95-100,246,245,0.9959349593495935,0.9916721060623058,0.0042628532872877045,0.977336707453484,0.9992820782091121
polymarket,2024-12,0,2.5,0-5,1081,5,0.004625346901017576,0.0034575978150849455,0.0011677490859326308,0.001977212120916255,0.01078188561279897
polymarket,2024-12,5,7.5,5-10,47,1,0.02127659574468085,0.07344806724116973,-0.052171471496488875,0.003765671010464995,0.11113236524331144
polymarket,2024-12,10,12.5,10-15,45,7,0.15555555555555556,0.1233326381835583,0.032222917371997256,0.07745325311328677,0.28784190511248803
polymarket,2024-12,15,17.5,15-20,48,7,0.14583333333333334,0.17213402833104255,-0.026300694997709206,0.07248157413793963,0.27167447042858606
polymarket,2024-12,20,22.5,20-25,65,14,0.2153846153846154,0.224030170539603,-0.008645555154987605,0.13286637631048948,0.32966790528668427
polymarket,2024-12,25,27.5,25-30,62,17,0.27419354838709675,0.2681829668218614,0.006010581565235373,0.17880918599092133,0.39592775843327255
polymarket,2024-12,30,32.5,30-35,43,11,0.2558139534883721,0.32116441208148816,-0.06535045859311606,0.14929365877065542,0.40238689868254857
polymarket,2024-12,35,37.5,35-40,27,10,0.37037037037037035,0.3716343289049357,-0.001263958534565346,0.21532287067936856,0.5577109537655369
polymarket,2024-12,40,42.5,40-45,32,17,0.53125,0.4259447150844956,0.1053052849155044,0.3644923793257382,0.6913087009831766
polymarket,2024-12,45,47.5,45-50,48,28,0.5833333333333334,0.47472639212928014,0.10860694120405323,0.44281082215364653,0.7115054026542299
polymarket,2024-12,50,52.5,50-55,56,29,0.5178571428571429,0.5193090465024357,-0.0014519036452927958,0.3901016225125491,0.6433199437557326
polymarket,2024-12,55,57.5,55-60,44,25,0.5681818181818182,0.5717239617918035,-0.003542143609985282,0.42223890740554393,0.7031749583514542
polymarket,2024-12,60,62.5,60-65,24,12,0.5,0.6197554519312692,-0.11975545193126924,0.31427131627763083,0.6857286837223692
polymarket,2024-12,65,67.5,65-70,18,9,0.5,0.6681666784544456,-0.16816667845444555,0.2903070395897999,0.7096929604102
polymarket,2024-12,70,72.5,70-75,18,14,0.7777777777777778,0.7195419509122866,0.058235826865491225,0.5478497354769452,0.90999218086618
polymarket,2024-12,75,77.5,75-80,22,18,0.8181818181818182,0.7688341203663441,0.0493476978154741,0.6148297802336213,0.9269323397589488
polymarket,2024-12,80,82.5,80-85,12,7,0.5833333333333334,0.8211650235928168,-0.23783169025948347,0.3195073356553728,0.8067425380947535
polymarket,2024-12,85,87.5,85-90,8,7,0.875,0.8716211783636458,0.003378821636354168,0.5291051942301386,0.9775830911367038
polymarket,2024-12,90,92.5,90-95,8,6,0.75,0.9203650527080804,-0.17036505270808044,0.40926987910258916,0.9285223111419724
polymarket,2024-12,95,97.5,95-100,418,416,0.9952153110047847,0.9973251502641958,-0.002109839259411106,0.9827241209670825,0.9986869110411403
polymarket,2025-01,0,2.5,0-5,1145,4,0.0034934497816593887,0.003852518220078617,-0.00035906843841922815,0.001359325559772005,0.008948100633708454
polymarket,2025-01,5,7.5,5-10,72,6,0.08333333333333333,0.07109849962359435,0.012234833709738976,0.03875189713049035,0.17012555271233995
polymarket,2025-01,10,12.5,10-15,64,11,0.171875,0.11988405817846257,0.051990941821537434,0.0987764126731623,0.2821344149016591
polymarket,2025-01,15,17.5,15-20,71,14,0.19718309859154928,0.1698634508951043,0.027319647696444987,0.12125422432474278,0.3041989995507489
polymarket,2025-01,20,22.5,20-25,53,14,0.2641509433962264,0.22108696848172318,0.04306397491450323,0.16437206511316813,0.3958092105722453
polymarket,2025-01,25,27.5,25-30,86,23,0.26744186046511625,0.2690992175413123,-0.00165735707619602,0.1853195577468752,0.3694523964480633
polymarket,2025-01,30,32.5,30-35,37,15,0.40540540540540543,0.321098521908088,0.08430688349731741,0.26346295839940137,0.565143168686707
polymarket,2025-01,35,37.5,35-40,32,16,0.5,0.372101800352919,0.127898199647081,0.33630614316859386,0.6636938568314061
polymarket,2025-01,40,42.5,40-45,36,13,0.3611111111111111,0.4223977417268347,-0.06128663061572359,0.2247538679218132,0.5242521960916802
polymarket,2025-01,45,47.5,45-50,37,21,0.5675675675675675,0.47459156477450115,0.09297600279306639,0.40913906334200717,0.713285131596487
polymarket,2025-01,50,52.5,50-55,49,22,0.4489795918367347,0.5170005905283699,-0.06802099869163519,0.3185262492963633,0.5868513320032188
polymarket,2025-01,55,57.5,55-60,24,13,0.5416666666666666,0.5676952890047429,-0.026028622338076235,0.35074553553106635,0.7210894164831857
polymarket,2025-01,60,62.5,60-65,37,18,0.4864864864864865,0.6202761342242695,-0.133789647737783,0.33446153327211037,0.6410536277401908
polymarket,2025-01,65,67.5,65-70,19,10,0.5263157894736842,0.6674257779943799,-0.14110998852069567,0.31707482511825114,0.7267049451255145
polymarket,2025-01,70,72.5,70-75,19,14,0.7368421052631579,0.7161899057843345,0.020652199478823352,0.5120803155892935,0.8819376166045982
polymarket,2025-01,75,77.5,75-80,11,10,0.9090909090909091,0.7745790082564646,0.13451190083444442,0.6226353745137962,0.9837682477371741
polymarket,2025-01,80,82.5,80-85,19,11,0.5789473684210527,0.8214197962209808,-0.24247242779992817,0.36275551465160105,0.7685837960796962
polymarket,2025-01,85,87.5,85-90,13,10,0.7692307692307693,0.8771506486391458,-0.10791987940837655,0.49743126004873084,0.918206209075343
polymarket,2025-01,90,92.5,90-95,18,15,0.8333333333333334,0.924097918712957,-0.09076458537962362,0.6077750036164076,0.9416352959953425
polymarket,2025-01,95,97.5,95-100,427,424,0.9929742388758782,0.9960754673141636,-0.0031012284382854194,0.979549434143095,0.9976078320076203
polymarket,2025-02,0,2.5,0-5,1398,11,0.007868383404864092,0.005574416097070889,0.0022939673077932024,0.004399173055452542,0.014034863999803918
polymarket,2025-02,5,7.5,5-10,143,5,0.03496503496503497,0.06716354386878004,-0.03219850890374507,0.015025500353481137,0.0792366161039805
polymarket,2025-02,10,12.5,10-15,136,12,0.08823529411764706,0.12091611285759661,-0.032680818739949546,0.051194082025518985,0.1478997498528348
polymarket,2025-02,15,17.5,15-20,88,16,0.18181818181818182,0.17278965945556066,0.009028522362621166,0.11513001885470898,0.2751245063277792
polymarket,2025-02,20,22.5,20-25,110,15,0.13636363636363635,0.22247864804765036,-0.086115011684014,0.0844108182606438,0.2128583698041761
polymarket,2025-02,25,27.5,25-30,140,35,0.25,0.2718915601833702,-0.021891560183370185,0.18559816206588395,0.3277554157586119
polymarket,2025-02,30,32.5,30-35,85,40,0.47058823529411764,0.32007617002719163,0.150512065266926,0.36805991970356805,0.575660139367858
polymarket,2025-02,35,37.5,35-40,78,17,0.21794871794871795,0.371277972450889,-0.15332925450217105,0.14076696665343852,0.32160913547555214
polymarket,2025-02,40,42.5,40-45,72,25,0.3472222222222222,0.4251483751140981,-0.07792615289187588,0.2475326163175922,0.4623891152914456
polymarket,2025-02,45,47.5,45-50,79,41,0.5189873417721519,0.474382944173427,0.044604397598724865,0.41050913955969837,0.6257045501807218
polymarket,2025-02,50,52.5,50-55,86,40,0.46511627906976744,0.5168091553140804,-0.05169287624431301,0.36345695311713955,0.5697588400121011
polymarket,2025-02,55,57.5,55-60,36,23,0.6388888888888888,0.5680495706994538,0.07083931818943501,0.4757478039083198,0.7752461320781867
polymarket,2025-02,60,62.5,60-65,53,30,0.5660377358490566,0.621546724288554,-0.055508988439497364,0.4326511497976876,0.6904980930103964
polymarket,2025-02,65,67.5,65-70,55,34,0.6181818181818182,0.6711424140575197,-0.052960595875701566,0.4860897928239239,0.7348423368258477
polymarket,2025-02,70,72.5,70-75,34,24,0.7058823529411765,0.722362938419513,-0.01648058547833653,0.5383077411853625,0.8316554739006805
polymarket,2025-02,75,77.5,75-80,40,30,0.75,0.7696485987920133,-0.019648598792013305,0.598057409330299,0.8581303210445048
polymarket,2025-02,80,82.5,80-85,30,26,0.8666666666666667,0.8231343730326927,0.04353229363397404,0.7031831605558306,0.9469043057578189
polymarket,2025-02,85,87.5,85-90,26,19,0.7307692307692307,0.8715384588187034,-0.14076922804947267,0.5391659658023868,0.8629572447493261
polymarket,2025-02,90,92.5,90-95,23,20,0.8695652173913043,0.9211568461243504,-0.051591628733046124,0.678721020269818,0.954624234856553
polymarket,2025-02,95,97.5,95-100,394,388,0.9847715736040609,0.9936952612646914,-0.008923687660630564,0.9671785672203609,0.993002570197144
polymarket,2025-03,0,2.5,0-5,1742,8,0.004592422502870264,0.005058051042175159,-0.00046562853930489506,0.0023288427983763904,0.009036220332207735
polymarket,2025-03,5,7.5,5-10,154,12,0.07792207792207792,0.0678866272230777,0.01003545069900022,0.04513383849469349,0.13125565578311413
polymarket,2025-03,10,12.5,10-15,145,13,0.0896551724137931,0.1192665842144207,-0.029611411800627596,0.05314302364985655,0.1473493118262469
polymarket,2025-03,15,17.5,15-20,101,15,0.1485148514851485,0.1702295072076982,-0.021714655722549686,0.092115201386504,0.23067269959936418
polymarket,2025-03,20,22.5,20-25,119,22,0.18487394957983194,0.22281331002574667,-0.03793936044591473,0.12537617174977098,0.26408147126367076
polymarket,2025-03,25,27.5,25-30,133,34,0.2556390977443609,0.2707190594123841,-0.015079961668023223,0.189088826965417,0.3359094191819532
polymarket,2025-03,30,32.5,30-35,116,33,0.28448275862068967,0.32154031692510016,-0.03705755830441049,0.2103189329369165,0.3724636734368302
polymarket,2025-03,35,37.5,35-40,101,26,0.25742574257425743,0.3694694786055554,-0.11204373603129797,0.18215123164243846,0.35047703805203395
polymarket,2025-03,40,42.5,40-45,94,34,0.3617021276595745,0.4185993558699912,-0.056897228210416706,0.27176768917318006,0.46249667281599427
polymarket,2025-03,45,47.5,45-50,90,35,0.3888888888888889,0.46799882288936023,-0.07910993400047134,0.29469758863910056,0.4921773154546062
polymarket,2025-03,50,52.5,50-55,88,52,0.5909090909090909,0.51939413929464,0.07151495161445098,0.4864789444675971,0.6877340483374065
polymarket,2025-03,55,57.5,55-60,69,36,0.5217391304347826,0.5716463667553058,-0.049907236320523185,0.4058705117523249,0.6353147450240226
polymarket,2025-03,60,62.5,60-65,73,43,0.589041095890411,0.6190671439260771,-0.03002604803566611,0.47449015192198346,0.6946890426809401
polymarket,2025-03,65,67.5,65-70,63,44,0.6984126984126984,0.6737450256794573,0.02466767273324111,0.5763939457458815,0.7976246295126401
polymarket,2025-03,70,72.5,70-75,47,36,0.7659574468085106,0.721627735340072,0.04432971146843867,0.6277546774315923,0.8639686357607541
polymarket,2025-03,75,77.5,75-80,38,30,0.7894736842105263,0.7687389208915301,0.020734763318996263,0.6365391162355784,0.8892533964790407
polymarket,2025-03,80,82.5,80-85,38,32,0.8421052631578947,0.8191372025752689,0.022968060582625793,0.6958287736272311,0.9255623777627731
polymarket,2025-03,85,87.5,85-90,35,32,0.9142857142857143,0.8731012705517174,0.04118444373399688,0.7762040092883747,0.970418168994703
polymarket,2025-03,90,92.5,90-95,43,41,0.9534883720930233,0.9217074877085294,0.03178088438449389,0.8454422407613695,0.9871510096826803
polymarket,2025-03,95,97.5,95-100,501,498,0.9940119760479041,0.9954534310193023,-0.0014414549713981373,0.9825440467103487,0.9979615217689525
polymarket,2025-04,0,2.5,0-5,1988,12,0.006036217303822937,0.004155794404887621,0.0018804228989353165,0.0034563173825461866,0.010521500933930386
polymarket,2025-04,5,7.5,5-10,107,8,0.07476635514018691,0.0700338814936951,0.0047324736464918055,0.03836964356083345,0.1406389597072536
polymarket,2025-04,10,12.5,10-15,84,6,0.07142857142857142,0.12098107660381581,-0.049552505175244385,0.033145358330644366,0.14719744052547845
polymarket,2025-04,15,17.5,15-20,66,9,0.13636363636363635,0.1727654424647962,-0.03640180610115984,0.07343237343346894,0.23929814820406514
polymarket,2025-04,20,22.5,20-25,80,28,0.35,0.22075219081233563,0.12924780918766435,0.2545439440982969,0.4592019767810756
polymarket,2025-04,25,27.5,25-30,94,23,0.24468085106382978,0.27579669485340846,-0.031115843789578684,0.1689334300235954,0.3404776998025726
polymarket,2025-04,30,32.5,30-35,50,19,0.38,0.31857041119529766,0.06142958880470234,0.2586259584257722,0.5184980497760643
polymarket,2025-04,35,37.5,35-40,56,18,0.32142857142857145,0.3733348992679522,-0.05190632783938076,0.21400827887722298,0.45177605843996116
polymarket,2025-04,40,42.5,40-45,74,31,0.4189189189189189,0.41831799265228325,0.0006009262666356596,0.3132415706072719,0.5325992137548171
polymarket,2025-04,45,47.5,45-50,60,24,0.4,0.47258665744656597,-0.07258665744656595,0.28569303003765506,0.5263417560579315
polymarket,2025-04,50,52.5,50-55,65,30,0.46153846153846156,0.5190323031321588,-0.05749384159369719,0.34590137149936684,0.5814681260137647
polymarket,2025-04,55,57.5,55-60,69,35,0.5072463768115942,0.5743916431840809,-0.06714526637248663,0.39205066383648346,0.6216777550889657
polymarket,2025-04,60,62.5,60-65,36,23,0.6388888888888888,0.6170761177362047,0.021812771152684096,0.4757478039083198,0.7752461320781867
polymarket,2025-04,65,67.5,65-70,33,25,0.7575757575757576,0.6701225617104842,0.08745319586527334,0.5897505131450971,0.8716843865335271
polymarket,2025-04,70,72.5,70-75,31,20,0.6451612903225806,0.7194664125929094,-0.07430512227032882,0.469476380428149,0.7888355225843418
polymarket,2025-04,75,77.5,75-80,31,22,0.7096774193548387,0.7699849222342866,-0.06030750287944786,0.5340734004245933,0.8390437928156713
polymarket,2025-04,80,82.5,80-85,30,22,0.7333333333333333,0.8233009130040766,-0.08996757967074331,0.5555169795568831,0.8581750444608938
polymarket,2025-04,85,87.5,85-90,19,15,0.7894736842105263,0.8729999661687821,-0.08352628195825573,0.5666528575973392,0.9149246150840843
polymarket,2025-04,90,92.5,90-95,33,27,0.8181818181818182,0.9217963217867031,-0.10361450360488489,0.656114329507048,0.9138934877430174
polymarket,2025-04,95,97.5,95-100,608,604,0.993421052631579,0.9959981188804028,-0.0025770662488238116,0.9832072410195871,0.9974387300945053
polymarket,2025-05,0,2.5,0-5,2257,16,0.007089056269384138,0.005606622456195285,0.001482433813188853,0.004368270162744126,0.011484941313902446
polymarket,2025-05,5,7.5,5-10,152,16,0.10526315789473684,0.06887496105078818,0.03638819684394866,0.06583727213184384,0.16415009966105354
polymarket,2025-05,10,12.5,10-15,146,21,0.14383561643835616,0.12058985136110492,0.023245765077251235,0.09604069695750717,0.20989303573087847
polymarket,2025-05,15,17.5,15-20,97,12,0.12371134020618557,0.17296567883175265,-0.04925433862556708,0.07220328986970112,0.20388911643880644
polymarket,2025-05,20,22.5,20-25,86,17,0.19767441860465115,0.21819575302461192,-0.020521334419960763,0.12724247137709888,0.2939610690763213
polymarket,2025-05,25,27.5,25-30,153,42,0.27450980392156865,0.2699541988048514,0.004555605116717265,0.2099722527772755,0.3500934440786607
polymarket,2025-05,30,32.5,30-35,98,33,0.336734693877551,0.31866235280574606,0.018072341071804943,0.25089992900091485,0.4348866258057654
polymarket,2025-05,35,37.5,35-40,82,37,0.45121951219512196,0.37075012567212956,0.0804693865229924,0.3481109278812157,0.5586941642885482
polymarket,2025-05,40,42.5,40-45,126,54,0.42857142857142855,0.4241424345984931,0.004428993972935447,0.34553656104284475,0.5158329846189462
