category_group,category_mid,horizon_label,horizon_hours,freshness_filter,market_count,bucket_count,expected_calibration_error,signed_calibration_gap,low_tail_gap,high_tail_gap,baseline_market_count,retained_share
Sports,NFL,6h,6.0,<=6h,71147,20,0.020908963132668983,-0.020908963132668983,-0.013852256955233773,-0.04238907849829357,164194,0.43331059600229
Sports,NFL,6h,6.0,<=24h,130701,20,0.02000688594578465,-0.02000688594578465,-0.013340639798176143,-0.02651658767772513,164194,0.7960156887584199
Sports,NFL,1h,1.0,all,237526,20,0.021512129198487745,-0.021512129198487745,-0.012792399475453718,-0.03341034897713598,237526,1.0
Sports,NFL,1h,1.0,<=1h,15928,20,0.016024610748367644,-0.007790055248618772,-0.007375737704918032,-0.0211878065872459,237526,0.06705792208010912
Sports,NFL,1h,1.0,<=6h,116191,20,0.030935356438966874,-0.030935356438966874,-0.01859597429368255,-0.035659509202453955,237526,0.48917171172840024
Sports,NFL,1h,1.0,<=24h,196867,20,0.025894436345349908,-0.025894436345349908,-0.015953068374407995,-0.03484340320591865,237526,0.8288229499086416
Sports,NHL,1d,24.0,all,1247,20,0.036615878107457915,-0.011435445068163606,0.014931506849315072,-0.12658536585365854,1247,1.0
Sports,NHL,1d,24.0,<=6h,1106,20,0.03049728752260399,-0.009159132007233301,-0.07785714285714285,0.0064285714285714345,1247,0.8869286287089013
Sports,NHL,1d,24.0,<=24h,1184,20,0.0378293918918919,-0.01210304054054054,0.030799999999999998,-0.19851851851851854,1247,0.9494787489975942
Sports,NHL,6h,6.0,all,2419,20,0.02774700289375774,-0.01364200082678793,0.0055102040816326515,0.007474747474747453,2419,1.0
Sports,NHL,6h,6.0,<=1h,1609,20,0.02994406463642014,-0.008328154133001893,0.08588235294117648,0.015263157894736914,2419,0.6651508887970236
Sports,NHL,6h,6.0,<=6h,2178,20,0.030679522497704313,-0.01633608815426997,0.029736842105263162,0.021159420289854996,2419,0.9003720545680033
Sports,NHL,6h,6.0,<=24h,2361,20,0.028322744599745868,-0.013346039813638287,0.02551020408163265,0.00591397849462364,2419,0.9760231500620091
Sports,NHL,1h,1.0,all,3143,20,0.027760101813553897,-0.017419662742602576,0.013240165631469979,-0.01425364758698078,3143,1.0
Sports,NHL,1h,1.0,<=1h,2735,20,0.023974405850091394,-0.010117001828153558,0.009182692307692308,-0.010051813471502564,3143,0.8701877187400573
Sports,NHL,1h,1.0,<=6h,3058,20,0.028629823413996093,-0.01643230869849576,0.015231277533039652,-0.013584474885844784,3143,0.9729557747375119
Sports,NHL,1h,1.0,<=24h,3097,20,0.02839199225056508,-0.01747174685179207,0.014603691639522258,-0.0142921348314607,3143,0.9853643016226535
Sports,Racing,6h,6.0,all,1019,20,0.03303238469087341,-0.015839057899901865,-0.014665885111371627,-0.010816326530612286,1019,1.0
Sports,Racing,1h,1.0,all,1039,14,0.021915303176130906,-0.020163618864292576,-0.017956043956043957,-0.0012244897959182302,1039,1.0
Sports,Soccer,3d,72.0,all,2190,20,0.022684931506849314,-0.013963470319634701,-0.03494117647058823,0.030833333333333317,2190,1.0
Sports,Soccer,3d,72.0,<=6h,1077,20,0.03259052924791086,-0.0058124419684308275,-0.06583333333333334,0.05565217391304346,2190,0.4917808219178082
Sports,Soccer,3d,72.0,<=24h,1669,20,0.029832234871180356,-0.010766926303175557,-0.050548780487804874,0.06103448275862067,2190,0.7621004566210046
Sports,Soccer,1d,24.0,all,3358,20,0.031754020250148896,-0.015160810005955925,-0.031090909090909096,-0.04931034482758618,3358,1.0
Sports,Soccer,1d,24.0,<=1h,1222,20,0.034869067103109656,-0.012004909983633393,-0.03391608391608392,0.04894736842105264,3358,0.36390708755211437
Sports,Soccer,1d,24.0,<=6h,2199,20,0.02716689404274671,-0.003483401546157349,-0.03984063745019921,0.007750000000000012,3358,0.6548540798094103
Sports,Soccer,1d,24.0,<=24h,2861,20,0.0282069206571129,-0.007151345683327514,-0.03429967426710099,-0.02714285714285717,3358,0.8519952352590828
Sports,Soccer,6h,6.0,all,4080,20,0.01730882352941177,-0.008308823529411766,-0.021623931623931628,-0.02294117647058819,4080,1.0
Sports,Soccer,6h,6.0,<=1h,2727,20,0.023289328932893295,-0.010381371470480386,-0.01303135888501742,-0.013396226415094355,4080,0.6683823529411764
Sports,Soccer,6h,6.0,<=6h,3757,20,0.018376364120308766,-0.009337237157306359,-0.025386666666666675,-0.004057971014492695,4080,0.9208333333333333
Sports,Soccer,6h,6.0,<=24h,3975,20,0.016835220125786175,-0.007884276729559754,-0.022579852579852584,-0.014415584415584432,4080,0.9742647058823529
Sports,Soccer,1h,1.0,all,4264,20,0.01693480300187616,-0.011540806754221386,-0.001408132530120477,-0.004407158836689018,4264,1.0
Sports,Soccer,1h,1.0,<=1h,4050,20,0.017955555555555554,-0.01084938271604939,0.0005494505494505503,-0.0009761904761905262,4264,0.949812382739212
Sports,Soccer,1h,1.0,<=6h,4170,20,0.016793764988009593,-0.011172661870503609,-0.0005426975259377498,-0.0028082191780822545,4264,0.9779549718574109
Sports,Soccer,1h,1.0,<=24h,4197,20,0.01713366690493209,-0.011620204908267815,-0.000827423167848697,-0.004684684684684704,4264,0.9842870544090057
Sports,Tennis,1d,24.0,all,2126,20,0.03985888993414865,-0.015155221072436496,-0.002596153846153847,-0.07597156398104266,2126,1.0
Sports,Tennis,1d,24.0,<=6h,1317,20,0.053211845102505706,-0.020030372057706903,0.016666666666666663,-0.06400000000000003,2126,0.6194731890874883
Sports,Tennis,1d,24.0,<=24h,1742,20,0.0463719862227325,-0.016613088404133187,0.009617486338797816,-0.08107317073170738,2126,0.819379115710254
Sports,Tennis,6h,6.0,all,5888,20,0.023758491847826083,-0.012471127717391301,-0.008794416243654825,-0.024440227703984827,5888,1.0
Sports,Tennis,6h,6.0,<=1h,3688,20,0.02031453362255968,-0.006035791757049911,0.005450643776824019,-0.006599326599326633,5888,0.626358695652174
Sports,Tennis,6h,6.0,<=6h,5234,20,0.022928926251432953,-0.011568589988536522,-0.004547945205479456,-0.01341252699784026,5888,0.8889266304347826
Sports,Tennis,6h,6.0,<=24h,5529,20,0.024559594863447283,-0.012423584735033463,-0.006258503401360544,-0.0249233716475096,5888,0.9390285326086957
Sports,Tennis,1h,1.0,all,6221,20,0.02697154798263945,-0.01274232438514708,-0.013935018050541512,0.010344827586206912,6221,1.0
Sports,Tennis,1h,1.0,<=1h,4956,20,0.03261097659402744,-0.011105730427764325,-0.015954738330975958,0.01141851106639837,6221,0.796656486095483
Sports,Tennis,1h,1.0,<=6h,5647,20,0.027967062156897485,-0.011530015937666001,-0.015144076840981855,0.01070689655172416,6221,0.9077318759041955
Sports,Tennis,1h,1.0,<=24h,5858,20,0.027808125640150227,-0.012833731649026958,-0.014516441005802705,0.010289256198347153,6221,0.9416492525317474
Weather,High Temp,1d,24.0,all,27215,20,0.015205217710821223,-0.013309204482821966,-0.012578924355050279,-0.04748663101604277,27215,1.0
Weather,High Temp,1d,24.0,<=1h,13843,20,0.013536083218955422,-0.009151195550097515,-0.011682887266828874,-0.025319148936170183,27215,0.5086533161859269
Weather,High Temp,1d,24.0,<=6h,24703,20,0.013772821114844352,-0.011722058049629605,-0.011117955968491211,-0.04374233128834356,27215,0.9076979606834467
Weather,High Temp,1d,24.0,<=24h,27137,20,0.015224232597560514,-0.013325717654862353,-0.012572785645175475,-0.04906593406593404,27215,0.9971339334925593
Weather,High Temp,6h,6.0,all,28483,20,0.013943404837973553,-0.007519924165291551,-0.012206548158032692,0.003858581619807119,28483,1.0
Weather,High Temp,6h,6.0,<=1h,9332,20,0.012235319331333103,-0.000852978996999519,-0.00849712023038157,0.006658171392163265,28483,0.3276340273145385
Weather,High Temp,6h,6.0,<=6h,23416,20,0.012878373761530565,-0.004337205329689115,-0.009834452692353009,0.00445908011228669,28483,0.8221044131587263
Weather,High Temp,6h,6.0,<=24h,28091,20,0.013642803744971696,-0.0069011427147485,-0.01177486455108359,0.0042436974789915784,28483,0.9862374047677562
Weather,High Temp,1h,1.0,all,28538,20,0.015235125096362764,-0.008161048426659174,-0.013416802420293228,0.008382013835511234,28538,1.0
Weather,High Temp,1h,1.0,<=1h,3486,20,0.014325874928284542,-0.0006024096385542423,-0.009670822942643391,0.009432878679109769,28538,0.1221529189151307
Weather,High Temp,1h,1.0,<=6h,14986,20,0.012725877485653273,-0.0028713465901508087,-0.010526572403705508,0.009556219820648418,28538,0.525124395542785
Weather,High Temp,1h,1.0,<=24h,27779,20,0.014702113107023298,-0.0069840527016811135,-0.01276940737552016,0.008556859726765504,28538,0.9734038825425748
Weather,Precipitation,1d,24.0,all,1057,20,0.034333017975402086,-0.003453169347209081,-0.02277333333333333,0.02013636363636365,1057,1.0
Weather,Precipitation,6h,6.0,all,1221,20,0.023325143325143335,-0.012186732186732182,-0.013882978723404256,0.0015233415233415473,1221,1.0
Weather,Precipitation,6h,6.0,<=24h,1052,20,0.02455323193916348,-0.013488593155893552,-0.011949152542372882,-0.0016566265060241373,1221,0.8615888615888616
Weather,Precipitation,1h,1.0,all,1228,20,0.023591205211726397,-0.014340390879478812,-0.01336973478939158,0.004327731092437013,1228,1.0
Weather,Precipitation,1h,1.0,<=24h,1054,20,0.026489563567362425,-0.016318785578747635,-0.013498168498168499,0.004447236180904513,1228,0.8583061889250815
